target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YOR378W	YJR060W	0.999983						1.000000	5.000000	1.000000
YOR378W	YHR084W	0.999983						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999983						1.000000	5.000000	1.000000
YOR378W	YOR380W	0.999983						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999983						1.000000	5.000000	1.000000
YMR202W	YLR256W	0.999983						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999983						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999983						1.000000	5.000000	1.000000
YMR202W	YDR213W	0.999983						1.000000	5.000000	1.000000
YMR202W	YLR228C	0.999983						1.000000	5.000000	1.000000
YOR378W	YER111C	0.999983						1.000000	5.000000	1.000000
YOR378W	YDR253C	0.999983						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999983						1.000000	5.000000	1.000000
YMR202W	YMR037C	0.999983						1.000000	5.000000	1.000000
YMR202W	YCR065W	0.999983						1.000000	5.000000	1.000000
YMR202W	YMR070W	0.999983						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999983						1.000000	5.000000	1.000000
YOR378W	YLR176C	0.999983						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999975						1.000000	5.000000	1.000000
YJR104C	YGL166W	0.999963						1.000000	5.000000	0.989630
YPL092W	YGL254W	0.999963						1.000000	5.000000	0.987969
YLR360W	YGL013C	0.999961						1.000000	5.000000	1.000000
YDR515W	YJR127C	0.999960						1.000000	5.000000	0.867460
YPR141C	YCL055W	0.999959						1.000000	5.000000	0.843092
YJR148W	YJR147W	0.999959						1.000000	5.000000	0.839049
YBR222C	YMR019W	0.999956						1.000000	5.000000	0.767996
YBR137W	YDR520C	0.999953						1.000000	5.000000	0.704598
YBR296C	YKL185W	0.999953						1.000000	5.000000	0.710567
YGR019W	YDL170W	0.999952						1.000000	5.000000	0.701079
YLL023C	YKL038W	0.999949						1.000000	5.000000	0.690015
YMR103C	YCR106W	0.999948						1.000000	5.000000	0.683221
YJL178C	YLR013W	0.999948						1.000000	5.000000	0.683470
YGL062W	YOL067C	0.999947						1.000000	5.000000	0.680647
YBR019C	YML051W	0.999946						1.000000	5.000000	1.000000
YGR019W	YKR034W	0.999943						1.000000	5.000000	0.661982
YBR068C	YHR006W	0.999941						1.000000	5.000000	0.612815
YNL104C	YLR451W	0.999939						1.000000	5.000000	0.594685
YGL226W	YHL009C	0.999937						1.000000	5.000000	0.584086
YPL092W	YIL131C	0.999936						1.000000	5.000000	0.582860
YBR020W	YGL209W	0.999933						1.000000	5.000000	0.519245
YOR289W	YHR006W	0.999932						1.000000	5.000000	0.552795
YJR044C	YPR199C	0.999932						1.000000	5.000000	0.552025
YPL092W	YEL009C	0.999931						1.000000	5.000000	0.550051
YKR024C	YPL128C	0.999928						1.000000	5.000000	0.556103
YFR033C	YBR239C	0.999925						1.000000	5.000000	0.507903
YBL030C	YKL109W	0.999925						1.000000	5.000000	0.538218
YLR375W	YMR182C	0.999922						1.000000	5.000000	0.502425
YEL021W	YLR014C	0.999920						1.000000	5.000000	0.503186
YGR019W	YIR023W	0.999920						1.000000	5.000000	0.485765
YPR173C	YHL009C	0.999918						1.000000	5.000000	0.481927
YAL062W	YPR199C	0.999917						1.000000	5.000000	0.480855
YNL134C	YOL089C	0.999916						1.000000	5.000000	0.477067
YMR186W	YDR259C	0.999915						1.000000	5.000000	0.477529
YLR174W	YER184C	0.999912						1.000000	5.000000	0.462055
YJR139C	YOR032C	0.999911						1.000000	5.000000	0.471777
YJL068C	YER169W	0.999908						1.000000	5.000000	0.460741
YNR067C	YLR131C	0.999905						1.000000	5.000000	0.466399
YOL055C	YDR081C	0.999903						1.000000	5.000000	0.454569
YJL052W	YOL028C	0.999903						1.000000	5.000000	0.446932
YBR019C	YPL248C	0.999902						1.000000	5.000000	1.000000
YKL164C	YDR146C	0.999902						1.000000	5.000000	0.439757
YNL327W	YLR131C	0.999902						1.000000	5.000000	0.446522
YHL048W	YMR182C	0.999900						1.000000	5.000000	0.442003
YNL327W	YDR146C	0.999900						1.000000	5.000000	0.447876
YBR019C	YDR043C	0.999899						1.000000	5.000000	1.000000
YDR232W	YBL021C	0.999896						1.000000	5.000000	0.437630
YJL078C	YLR131C	0.999890						1.000000	5.000000	0.418401
YDR298C	YKL109W	0.999887						1.000000	5.000000	0.425270
YPR157W	YPR008W	0.999886						1.000000	5.000000	0.405230
YML085C	YCR065W	0.999885						1.000000	5.000000	0.403724
YPR124W	YMR021C	0.999884						1.000000	5.000000	0.398113
YPL223C	YMR172W	0.999884						1.000000	5.000000	0.403333
YGR157W	YHL020C	0.999884						1.000000	5.000000	0.399751
YNL117W	YER184C	0.999883						1.000000	5.000000	0.399603
YDR148C	YKL109W	0.999882						1.000000	5.000000	0.387466
YDR497C	YHL020C	0.999882						1.000000	5.000000	0.399651
YDR101C	YPL128C	0.999882						1.000000	5.000000	0.376853
YJR104C	YML007W	0.999881						1.000000	5.000000	0.418923
YDR529C	YKL109W	0.999880						1.000000	5.000000	0.430718
YCL043C	YFL031W	0.999874						1.000000	5.000000	0.385871
YNL312W	YDL170W	0.999874						1.000000	5.000000	0.364258
YGR043C	YMR172W	0.999873						1.000000	5.000000	0.371709
YFR033C	YKL109W	0.999869						1.000000	5.000000	0.419232
YKR097W	YER184C	0.999867						1.000000	5.000000	0.374855
YJL106W	YJR094C	0.999866						1.000000	5.000000	0.347559
YOR236W	YBR182C	0.999866						1.000000	5.000000	0.363763
YDR154C	YER169W	0.999865						1.000000	5.000000	0.364215
YJR095W	YJL089W	0.999863						1.000000	5.000000	0.351364
YLR420W	YLR014C	0.999862						1.000000	5.000000	0.354542
YDR377W	YKL109W	0.999862						1.000000	5.000000	0.355101
YDL184C	YDR421W	0.999862						1.000000	5.000000	0.357181
YLR303W	YNL103W	0.999860						1.000000	5.000000	0.352680
YGR138C	YPR008W	0.999855						1.000000	5.000000	0.347068
YHR140W	YGR044C	0.999852						1.000000	5.000000	0.336135
YDR174W	YJL089W	0.999851						1.000000	5.000000	0.337162
YKL007W	YMR164C	0.999850						1.000000	5.000000	0.340098
YHR128W	YDR520C	0.999850						1.000000	5.000000	0.334584
YJL164C	YGL035C	0.999850						1.000000	5.000000	0.334911
YLL026W	YMR042W	0.999849						1.000000	5.000000	0.339528
YML091C	YBL021C	0.999846						1.000000	5.000000	0.330477
YKL043W	YBR239C	0.999841						1.000000	5.000000	0.318139
YJL217W	YMR021C	0.999839						1.000000	5.000000	0.323156
YOR120W	YPL248C	0.999838						1.000000	5.000000	0.316338
YBL107C	YBR240C	0.999836						1.000000	5.000000	0.315277
YGR035C	YBR182C	0.999836						1.000000	5.000000	0.313152
YNL036W	YMR070W	0.999836						1.000000	5.000000	0.323696
YOR303W	YMR042W	0.999834						1.000000	5.000000	0.313624
YDL179W	YDR146C	0.999831						1.000000	5.000000	0.308900
YOR264W	YDR146C	0.999830						1.000000	5.000000	0.309464
YAL062W	YBR297W	0.999829						1.000000	5.000000	0.310500
YKR006C	YBR297W	0.999828						1.000000	5.000000	0.303113
YBR020W	YGL035C	0.999827						1.000000	5.000000	0.281749
YDR377W	YDR421W	0.999826						1.000000	5.000000	0.297547
YGR234W	YOL089C	0.999821						1.000000	5.000000	0.299884
YNR002C	YGL096W	0.999821						1.000000	5.000000	0.301399
YER124C	YLR131C	0.999821	1.000000	1.000000	0.001431	0.037551	0.002857	0.000000	5.000000	0.301439
YJR121W	YKL109W	0.999820						1.000000	5.000000	0.299940
YBR039W	YKL109W	0.999818						1.000000	5.000000	0.284306
YJR077C	YOR358W	0.999818						1.000000	5.000000	0.297971
YGL028C	YLR131C	0.999816	1.000000	1.000000	0.002861	0.053106	0.005706	0.000000	5.000000	0.294898
YBR068C	YLR451W	0.999815						1.000000	5.000000	0.288684
YNL030W	YNL103W	0.999813						1.000000	5.000000	0.296217
YOR264W	YLR131C	0.999812						1.000000	5.000000	0.284460
YBR071W	YKL185W	0.999804						1.000000	5.000000	0.280331
YML028W	YJL056C	0.999804						1.000000	5.000000	0.279534
YKL164C	YLR131C	0.999804						1.000000	5.000000	0.283458
YJL034W	YFL031W	0.999799						1.000000	5.000000	0.272374
YKL217W	YMR280C	0.999795						1.000000	5.000000	0.281779
YOR303W	YML099C	0.999794						1.000000	5.000000	0.267963
YHR087W	YMR172W	0.999794						1.000000	5.000000	0.261023
YBR296C	YMR021C	0.999793						1.000000	5.000000	0.267473
YDL055C	YLR131C	0.999793						0.000000	5.000000	0.271601
YGR234W	YOL028C	0.999792						1.000000	5.000000	0.269281
YGR254W	YOR344C	0.999792						1.000000	5.000000	0.267959
YPL240C	YGL073W	0.999791	1.000000	1.000000	0.004292	0.065042	0.008547	0.000000	5.000000	0.257906
YGR254W	YDR146C	0.999789						1.000000	5.000000	0.268955
YPR020W	YKL109W	0.999789						1.000000	5.000000	0.262963
YKL016C	YKL109W	0.999786						1.000000	5.000000	0.269496
YEL024W	YKL109W	0.999782						1.000000	5.000000	0.271502
YPL111W	YMR042W	0.999781						1.000000	5.000000	0.259994
YLR038C	YKL109W	0.999779						1.000000	5.000000	0.250667
YNL066W	YLR131C	0.999778	0.000000	0.750000	0.004292	0.056056	0.008535	0.000000	5.000000	0.261339
YPL092W	YHR124W	0.999777						1.000000	5.000000	0.242708
YKL182W	YHL020C	0.999776						1.000000	5.000000	0.255270
YJL045W	YGR044C	0.999775						1.000000	5.000000	0.252075
YHR143W	YLR131C	0.999771						1.000000	5.000000	0.250967
YDR262W	YDR259C	0.999770						1.000000	5.000000	0.250943
YLR134W	YDR081C	0.999768						1.000000	5.000000	0.247906
YLR286C	YLR131C	0.999768	1.000000	0.800000	0.005722	0.066932	0.011364	0.000000	5.000000	0.241803
YJR009C	YOR344C	0.999766						1.000000	5.000000	0.253666
YLL023C	YGL073W	0.999764						1.000000	5.000000	0.237391
YLR257W	YIR023W	0.999764						1.000000	5.000000	0.246298
YDR084C	YML099C	0.999762						1.000000	5.000000	0.240324
YML120C	YOR358W	0.999759						1.000000	5.000000	0.243449
YBL032W	YCR065W	0.999759						1.000000	5.000000	0.237322
YGR254W	YPL075W	0.999758						1.000000	5.000000	0.240699
YDR378C	YDR421W	0.999756						1.000000	5.000000	0.232830
YHR091C	YLR013W	0.999755						1.000000	5.000000	0.240857
YGL191W	YKL109W	0.999754						1.000000	5.000000	0.243505
YML123C	YDL106C	0.999752						1.000000	5.000000	0.232062
YDL215C	YIR023W	0.999745						1.000000	5.000000	0.244756
YPL028W	YDR451C	0.999744						1.000000	5.000000	0.229344
YHR091C	YMR182C	0.999740						1.000000	5.000000	0.222196
YLR395C	YKL109W	0.999738						1.000000	5.000000	0.240994
YGL055W	YIR033W	0.999734						1.000000	5.000000	0.222082
YGL055W	YMR164C	0.999734						1.000000	5.000000	0.221586
YLR304C	YIR023W	0.999731						1.000000	5.000000	0.218946
YBR068C	YDR463W	0.999731						1.000000	5.000000	0.221225
YNL030W	YIR017C	0.999730						1.000000	5.000000	0.215599
YGR189C	YDR146C	0.999730						1.000000	5.000000	0.217925
YGR234W	YOR358W	0.999730						1.000000	5.000000	0.221046
YDL075W	YOR032C	0.999729						1.000000	5.000000	0.217784
YBR092C	YDR081C	0.999729						1.000000	5.000000	0.230039
YDR533C	YDR423C	0.999725						1.000000	5.000000	0.212232
YNL135C	YNL314W	0.999725						1.000000	5.000000	0.221231
YBR068C	YIR023W	0.999723						1.000000	5.000000	0.212767
YOR045W	YKL112W	0.999718						1.000000	5.000000	0.215862
YBR158W	YLR131C	0.999717						1.000000	5.000000	0.220677
YMR103C	YMR037C	0.999717						1.000000	5.000000	0.213618
YHR051W	YKL109W	0.999717	1.000000	0.833333	0.007153	0.076432	0.014184	0.000000	5.000000	0.197489
YPL135W	YPL202C	0.999716						1.000000	5.000000	0.210342
YGR256W	YNL103W	0.999711						1.000000	5.000000	0.209317
YDR077W	YJL056C	0.999710						1.000000	5.000000	0.213343
YBL064C	YKL015W	0.999710						1.000000	5.000000	0.200963
YEL060C	YJL056C	0.999709						1.000000	5.000000	0.202207
YMR256C	YKL109W	0.999706						1.000000	5.000000	0.209135
YBR230C	YMR280C	0.999705						1.000000	5.000000	0.202459
YNL037C	YKL109W	0.999701	0.000000	0.714286	0.007153	0.070557	0.014164	0.000000	5.000000	0.247751
YPL111W	YML099C	0.999701						1.000000	5.000000	0.201889
YDR471W	YOR032C	0.999696						1.000000	5.000000	0.193521
YJR148W	YBL103C	0.999695						1.000000	5.000000	0.198118
YPL024W	YMR164C	0.999692						1.000000	5.000000	0.198120
YGR182C	YNL314W	0.999692						1.000000	5.000000	0.196683
YKR097W	YJL089W	0.999691						1.000000	5.000000	0.196552
YOL055C	YBR240C	0.999691						1.000000	5.000000	0.189802
YDR224C	YER111C	0.999691						1.000000	5.000000	0.187713
YOR100C	YGL096W	0.999689						1.000000	5.000000	0.194715
YBR039W	YOR358W	0.999687						1.000000	5.000000	0.191729
YNL070W	YOR344C	0.999686						1.000000	5.000000	0.195614
YDR047W	YDR463W	0.999685						1.000000	5.000000	0.193370
YOR136W	YBL103C	0.999685						1.000000	5.000000	0.194852
YBL015W	YKL109W	0.999684	0.000000	0.625000	0.007153	0.065807	0.014144	0.000000	5.000000	0.186413
YHR200W	YGL096W	0.999684						1.000000	5.000000	0.191014
YBR166C	YKR034W	0.999678						1.000000	5.000000	0.191518
YKR085C	YGL035C	0.999678						1.000000	5.000000	0.186838
YKR007W	YBR297W	0.999677						1.000000	5.000000	0.187420
YJL178C	YMR182C	0.999676						0.000000	5.000000	0.196187
YNL117W	YJL089W	0.999672						1.000000	5.000000	0.183573
YOR285W	YDR423C	0.999669						1.000000	5.000000	0.204370
YLR079W	YDR146C	0.999667						1.000000	5.000000	0.185463
YCR010C	YMR280C	0.999664						1.000000	5.000000	0.191860
YCR097W	YPL248C	0.999660						1.000000	5.000000	0.183931
YGR183C	YBL021C	0.999660						1.000000	5.000000	0.179307
YPL016W	YOL116W	0.999656						1.000000	5.000000	0.184009
YNL031C	YIR017C	0.999650						1.000000	5.000000	0.178522
YDR063W	YPL177C	0.999649						1.000000	5.000000	0.171566
YNL079C	YJR060W	0.999647						1.000000	5.000000	0.182356
YDL182W	YDR463W	0.999647						1.000000	5.000000	0.174922
YCR107W	YCR106W	0.999645						1.000000	5.000000	0.187216
YBL030C	YPL177C	0.999642						1.000000	5.000000	0.174502
YHR110W	YDR451C	0.999641						1.000000	5.000000	0.174226
YMR193W	YPL177C	0.999639						1.000000	5.000000	0.173896
YDR510W	YBL103C	0.999637						1.000000	5.000000	0.175528
YPL057C	YIR033W	0.999637						1.000000	5.000000	0.174686
YHR087W	YLR176C	0.999636						1.000000	5.000000	0.177322
YOR230W	YLR131C	0.999632						1.000000	5.000000	0.183574
YPL158C	YDR146C	0.999632	1.000000	0.666667	0.008584	0.074562	0.016949	0.000000	5.000000	0.174727
YGR138C	YMR037C	0.999629						1.000000	5.000000	0.179475
YNL055C	YKL109W	0.999627						1.000000	5.000000	0.165734
YBR296C	YDR043C	0.999625						1.000000	5.000000	0.170027
YKL185W	YDR146C	0.999624						0.000000	5.000000	0.170886
YDR441C	YGL035C	0.999624						1.000000	5.000000	0.169407
YJL106W	YIR018W	0.999619						1.000000	5.000000	0.165231
YFR041C	YMR019W	0.999616						1.000000	5.000000	0.170482
YHR037W	YKL015W	0.999615						1.000000	5.000000	0.165664
YIL072W	YJR094C	0.999615						1.000000	5.000000	0.162742
YGR232W	YKL112W	0.999615						1.000000	5.000000	0.170172
YJR009C	YNL199C	0.999612						1.000000	5.000000	0.165461
YIL057C	YGR249W	0.999610						1.000000	5.000000	0.170932
YPL135W	YIL036W	0.999609						1.000000	5.000000	0.166080
YKR097W	YPL133C	0.999608						1.000000	5.000000	0.167292
YHL034C	YPL075W	0.999607						1.000000	5.000000	0.166799
YJL161W	YDL106C	0.999607						1.000000	5.000000	0.162108
YPR036W	YDR451C	0.999606						1.000000	5.000000	0.159563
YBR019C	YMR037C	0.999604						1.000000	5.000000	1.000000
YNL104C	YEL009C	0.999600						1.000000	5.000000	0.171898
YDL215C	YMR280C	0.999597						1.000000	5.000000	0.162543
YDR225W	YER111C	0.999593						1.000000	5.000000	0.154242
YLR194C	YDR146C	0.999592						0.000000	5.000000	0.165935
YBR109C	YIL036W	0.999591						1.000000	5.000000	0.162356
YLR304C	YBL103C	0.999590						1.000000	5.000000	0.159509
YLR110C	YML027W	0.999588						1.000000	5.000000	0.156845
YDR232W	YGL237C	0.999587						1.000000	5.000000	0.164245
YKL141W	YKL109W	0.999587						0.000000	5.000000	0.175285
YDR510W	YNL199C	0.999587						1.000000	5.000000	0.161839
YJL166W	YKL109W	0.999584	0.000000	0.600000	0.008584	0.070564	0.016925	0.000000	5.000000	0.173103
YLR259C	YGL073W	0.999583						1.000000	5.000000	0.177590
YLR110C	YFL021W	0.999583						1.000000	5.000000	0.158864
YDR100W	YBR049C	0.999583						1.000000	5.000000	0.162356
YML008C	YMR070W	0.999582						1.000000	5.000000	0.153869
YMR145C	YDR043C	0.999582						1.000000	5.000000	0.152240
YKL117W	YMR037C	0.999579						1.000000	5.000000	0.149895
YJR065C	YBR049C	0.999578						1.000000	5.000000	0.158844
YGL008C	YMR043W	0.999574						1.000000	5.000000	0.150985
YBR006W	YIR023W	0.999573						1.000000	5.000000	0.156362
YHR193C	YGL013C	0.999571						1.000000	5.000000	0.157077
YDL174C	YMR280C	0.999570						1.000000	5.000000	0.159952
YCR004C	YDL020C	0.999567						1.000000	5.000000	0.196320
YGR175C	YIR033W	0.999564						1.000000	5.000000	0.155232
YER025W	YMR042W	0.999563						1.000000	5.000000	0.160006
YJL052W	YPR065W	0.999563						1.000000	5.000000	0.156875
YLR167W	YOR032C	0.999561						1.000000	5.000000	0.158927
YPL122C	YDL170W	0.999561						1.000000	5.000000	0.158346
YLR167W	YLR223C	0.999561						1.000000	5.000000	0.147405
YBR196C	YNL199C	0.999555						1.000000	5.000000	0.150134
YOR293W	YLR223C	0.999555						1.000000	5.000000	0.151520
YNR067C	YDR146C	0.999554						0.000000	5.000000	0.148085
YGL008C	YER040W	0.999553						1.000000	5.000000	0.148260
YOR136W	YDR043C	0.999552						1.000000	5.000000	0.148504
YJR048W	YKL109W	0.999551	1.000000	0.636364	0.010014	0.078604	0.019718	0.000000	5.000000	0.159431
YHL021C	YDR423C	0.999547						1.000000	5.000000	0.162914
YBL030C	YPL133C	0.999546						1.000000	5.000000	0.151151
YKL148C	YKL109W	0.999546						1.000000	5.000000	0.153500
YDL052C	YIR033W	0.999545						1.000000	5.000000	0.150049
YMR193W	YKL109W	0.999545						1.000000	5.000000	0.157653
YGL062W	YNL199C	0.999544						1.000000	5.000000	0.151215
YBL027W	YOL028C	0.999540						1.000000	5.000000	0.149292
YIL155C	YDR216W	0.999539						1.000000	5.000000	0.149215
YPL026C	YMR164C	0.999538						1.000000	5.000000	0.142321
YFR042W	YFL031W	0.999536						1.000000	5.000000	0.151220
YNL030W	YML027W	0.999536						1.000000	5.000000	0.146236
YGR019W	YER040W	0.999535						1.000000	5.000000	0.146256
YDR508C	YDR463W	0.999532						1.000000	5.000000	0.147824
YDR071C	YGL073W	0.999529						1.000000	5.000000	0.155672
YBR196C	YPL075W	0.999529						1.000000	5.000000	0.149341
YPL156C	YMR280C	0.999527						1.000000	5.000000	0.146152
YGR256W	YKL015W	0.999525						1.000000	5.000000	0.149316
YDR129C	YHL027W	0.999523						1.000000	5.000000	0.144973
YDL066W	YEL009C	0.999521						1.000000	5.000000	0.152387
YOR075W	YBR297W	0.999518						1.000000	5.000000	0.144951
