target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W_mRNA	YNL143C_mRNA,YDR520C_mRNA	1.000000						0.250000	5.000000	1.000000
YOR236W_mRNA	YBR182C_mRNA	0.999998						0.500000	5.000000	1.000000
YLR360W_mRNA	YNL143C_mRNA,YGL013C_mRNA	0.999994						0.250000	5.000000	1.000000
YOR236W_mRNA	YOR162C_mRNA,YNL143C_mRNA	0.999992						0.250000	5.000000	1.000000
YOR236W_mRNA	YML007W_mRNA,YNL143C_mRNA	0.999989						0.166667	5.000000	1.000000
YLR360W_mRNA	YNL143C_mRNA,YBR083W_mRNA	0.999985						0.250000	5.000000	1.000000
YFR033C_mRNA	YBR239C_mRNA	0.999983						0.100000	5.000000	0.985109
YFR033C_mRNA	YKR040C_mRNA,YKL109W_mRNA	0.999981						0.066667	5.000000	0.873184
YFR041C_mRNA	YMR019W_mRNA,YNL143C_mRNA	0.999980						0.500000	5.000000	0.868335
YFR041C_mRNA	YFL031W_mRNA,YFL032W_mRNA	0.999977						0.333333	5.000000	0.855297
YGL226W_mRNA	YNL143C_mRNA,YHL009C_mRNA	0.999975						0.250000	5.000000	0.850607
YAL012W_mRNA	YOL028C_mRNA	0.999972						0.500000	5.000000	0.803733
YLR174W_mRNA	YER184C_mRNA	0.999972						0.250000	5.000000	0.800030
YKL203C_mRNA	YOL067C_mRNA	0.999967						1.000000	5.000000	0.726795
YLR420W_mRNA	YLR014C_mRNA	0.999965						0.500000	5.000000	0.716611
YFR041C_mRNA	YHL027W_mRNA,YNL143C_mRNA	0.999963						0.500000	5.000000	0.714091
YJR044C_mRNA	YNL143C_mRNA,YPR199C_mRNA	0.999961						0.166667	5.000000	0.690225
YBR092C_mRNA	YDR081C_mRNA	0.999952						0.250000	5.000000	0.629664
YBR068C_mRNA	YNL143C_mRNA,YHR006W_mRNA	0.999952						0.250000	5.000000	0.629022
YML085C_mRNA	YCR065W_mRNA,YNL143C_mRNA	0.999952						0.250000	5.000000	0.629786
YCL063W_mRNA	YLR098C_mRNA,YNL143C_mRNA	0.999948						0.250000	5.000000	0.615819
YBR092C_mRNA	YIR018W_mRNA	0.999944						0.250000	5.000000	0.574194
YDL075W_mRNA	YOR032C_mRNA	0.999943						0.250000	5.000000	0.558213
YDL174C_mRNA	YER184C_mRNA	0.999938						0.000000	5.000000	0.515048
YNL336W_mRNA	YJL056C_mRNA	0.999937						1.000000	5.000000	0.508928
YKR097W_mRNA	YER184C_mRNA	0.999936						0.125000	5.000000	0.498095
YOR293W_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999931						0.030303	5.000000	0.487738
YNL336W_mRNA	YPL248C_mRNA	0.999926						0.500000	5.000000	0.459992
YGR041W_mRNA	YLR131C_mRNA	0.999919						1.000000	5.000000	0.460125
YER131W_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999919						0.066667	5.000000	0.439103
