target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	1.000000						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999997						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999994						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999993						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999989						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999989						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999986						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999982						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999974						1.000000	5.000000	0.989663
YPL092W	YIL131C	0.999973						1.000000	5.000000	1.000000
YFR017C	YER028C	0.999969						1.000000	5.000000	0.869910
YPL092W	YHR124W	0.999968						1.000000	5.000000	1.000000
YJL153C	YOR140W	0.999964						1.000000	5.000000	0.831928
YJL026W	YER169W	0.999963						1.000000	5.000000	0.838026
YPR141C	YCL055W	0.999962						1.000000	5.000000	0.841085
YCR005C	YDR213W	0.999959						1.000000	5.000000	0.813564
YNL300W	YKL185W	0.999959						1.000000	5.000000	0.806076
YOL155C	YGR044C	0.999958						1.000000	5.000000	0.807150
YFL021W	YJL110C	0.999957						1.000000	5.000000	0.798508
YPR157W	YMR037C	0.999951						1.000000	5.000000	1.000000
YAL062W	YPR199C	0.999948						1.000000	5.000000	0.738209
YOR236W	YBR182C	0.999939						1.000000	5.000000	0.726255
YMR186W	YDR259C	0.999936						1.000000	5.000000	0.660241
YDR101C	YPL128C	0.999935						1.000000	5.000000	0.775948
YGL062W	YOL067C	0.999934						1.000000	5.000000	0.651730
YDL022W	YOL116W	0.999933						1.000000	5.000000	0.673396
YLR360W	YGL013C	0.999928						1.000000	5.000000	0.617810
YJL178C	YLR013W	0.999926						1.000000	5.000000	0.679370
YGR209C	YOL028C	0.999926						1.000000	5.000000	0.633402
YDR171W	YGL073W	0.999924						1.000000	5.000000	0.633687
YNL064C	YGL073W	0.999923	1.000000	1.000000	0.001414	0.037335	0.002825	0.000000	5.000000	0.640226
YOR298C-A	YGL073W	0.999923						1.000000	5.000000	0.636125
YBR222C	YMR019W	0.999921						1.000000	5.000000	0.621945
YNL055C	YKL109W	0.999917						1.000000	5.000000	0.603458
YPL106C	YGL073W	0.999906						1.000000	5.000000	0.599288
YER001W	YOL089C	0.999905						1.000000	5.000000	0.536093
YKL182W	YHL020C	0.999901						1.000000	5.000000	0.586058
YJR095W	YJL089W	0.999901						1.000000	5.000000	0.593623
YLL039C	YGL073W	0.999895	1.000000	1.000000	0.002829	0.052801	0.005642	0.000000	5.000000	0.560080
YDR529C	YKL109W	0.999885						1.000000	5.000000	0.550726
YLR167W	YOR032C	0.999885						1.000000	5.000000	0.560111
YLR375W	YMR182C	0.999882						1.000000	5.000000	0.574530
YGL226W	YHL009C	0.999876						1.000000	5.000000	0.561019
YLR216C	YGL073W	0.999873						1.000000	5.000000	0.519513
YPR154W	YGL073W	0.999872						1.000000	5.000000	0.510216
YKL016C	YKL109W	0.999869						1.000000	5.000000	0.566558
YGR157W	YHL020C	0.999866						1.000000	5.000000	0.489356
YPL240C	YGL073W	0.999865	1.000000	1.000000	0.004243	0.064668	0.008451	0.000000	5.000000	0.524560
YER103W	YGL073W	0.999859	1.000000	1.000000	0.005658	0.074673	0.011252	0.000000	5.000000	0.464714
YNL036W	YMR070W	0.999856						1.000000	5.000000	0.476640
YKR024C	YPL128C	0.999853						1.000000	5.000000	0.493343
YLR303W	YKL109W	0.999851	0.000000	0.800000	0.005658	0.066544	0.011236	0.000000	5.000000	0.451167
YHR005C-A	YKL038W	0.999850						1.000000	5.000000	0.463557
YKL197C	YJR127C	0.999840						1.000000	5.000000	0.541498
YAL062W	YBR297W	0.999835						1.000000	5.000000	0.466466
YDR298C	YKL109W	0.999834						1.000000	5.000000	0.533477
YGL077C	YMR021C	0.999833						1.000000	5.000000	0.464397
YGL037C	YGL073W	0.999833	1.000000	0.833333	0.007072	0.075990	0.014025	0.000000	5.000000	0.482759
YGR088W	YMR172W	0.999832						1.000000	5.000000	0.441376
YNL312W	YDL170W	0.999829						1.000000	5.000000	0.477677
YCR005C	YOL067C	0.999827						1.000000	5.000000	0.419554
YLL024C	YGL073W	0.999824						1.000000	5.000000	0.543497
YLR174W	YER184C	0.999824						1.000000	5.000000	0.435688
YLR355C	YLR451W	0.999815						1.000000	5.000000	0.437220
YIR032C	YKR034W	0.999808						1.000000	5.000000	0.429770
YPR191W	YKL109W	0.999805	1.000000	0.857143	0.008487	0.084466	0.016807	0.000000	5.000000	0.423636
YMR194W	YDR421W	0.999805						1.000000	5.000000	0.465579
YBR230C	YMR280C	0.999802						1.000000	5.000000	0.401084
YPR173C	YHL009C	0.999796						1.000000	5.000000	0.430799
YDR515W	YJR127C	0.999795						1.000000	5.000000	0.404134
YJR148W	YJR147W	0.999795						1.000000	5.000000	0.418101
YCR005C	YMR280C	0.999791						1.000000	5.000000	0.421937
YLR154W-C	YOR162C	0.999779						1.000000	5.000000	0.409087
