target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	0.999998						1.000000	5.000000	1.000000
YJL178C	YLR013W	0.999997						1.000000	5.000000	1.000000
YDR101C	YPL128C	0.999992						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999987						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999982						1.000000	5.000000	1.000000
YDR101C	YKL032C	0.999980						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999975						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999971						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999967						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999961						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999960						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999954						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999950						1.000000	5.000000	1.000000
YKL096W	YBR182C	0.999945						1.000000	5.000000	0.798752
YMR202W	YDR213W	0.999937						1.000000	5.000000	0.773383
YNR001C	YGL252C	0.999937						1.000000	5.000000	0.769632
YNL300W	YKL185W	0.999926						1.000000	5.000000	0.702918
YFL021W	YJL110C	0.999922						1.000000	5.000000	0.690783
YNL312W	YDL170W	0.999921						1.000000	5.000000	0.690986
YBR222C	YMR019W	0.999921						1.000000	5.000000	0.695891
YJR044C	YPR199C	0.999913						1.000000	5.000000	0.687187
YFR017C	YER028C	0.999907						1.000000	5.000000	0.713758
YMR186W	YDR259C	0.999905						1.000000	5.000000	0.664955
YKL120W	YER169W	0.999901						1.000000	5.000000	0.615101
YLR420W	YLR014C	0.999901						1.000000	5.000000	0.659703
YCR005C	YDR213W	0.999895						1.000000	5.000000	0.629458
YJL190C	YLR223C	0.999890						1.000000	5.000000	0.677830
YJL148W	YGR044C	0.999886						1.000000	5.000000	0.623533
YBR092C	YDR081C	0.999886						1.000000	5.000000	0.625111
YGL062W	YOL067C	0.999885						1.000000	5.000000	0.622430
YPL111W	YML099C	0.999882						1.000000	5.000000	0.620803
YPL111W	YMR042W	0.999871						1.000000	5.000000	0.598024
YDR174W	YJL089W	0.999864						1.000000	5.000000	0.574303
YCL025C	YHR006W	0.999860						1.000000	5.000000	0.568992
YPR173C	YHL009C	0.999855						1.000000	5.000000	0.550344
YDL022W	YOL116W	0.999853						1.000000	5.000000	0.542584
YJR139C	YOR032C	0.999846						1.000000	5.000000	0.536153
YKR039W	YDR259C	0.999842						1.000000	5.000000	0.529514
YAL062W	YPR199C	0.999838						1.000000	5.000000	0.525227
YJL217W	YMR021C	0.999834						1.000000	5.000000	0.523600
YLR375W	YMR182C	0.999831						1.000000	5.000000	0.522060
YDR084C	YML099C	0.999824						1.000000	5.000000	0.515913
YDL075W	YOR032C	0.999824						1.000000	5.000000	0.511896
YCR005C	YOL067C	0.999815						1.000000	5.000000	0.502191
YOR293W	YLR223C	0.999812						1.000000	5.000000	0.494793
YGR209C	YOL028C	0.999809						1.000000	5.000000	0.491300
YGL226W	YHL009C	0.999807						1.000000	5.000000	0.494080
YCL043C	YFL031W	0.999797						1.000000	5.000000	0.481497
YPL223C	YMR172W	0.999796						1.000000	5.000000	0.485106
YNL036W	YMR070W	0.999782						1.000000	5.000000	0.471022
YML085C	YCR065W	0.999776						1.000000	5.000000	0.468598
YGL055W	YMR164C	0.999775						1.000000	5.000000	0.466056
YKL120W	YLR451W	0.999771						1.000000	5.000000	0.404271
YKL007W	YMR164C	0.999771						1.000000	5.000000	0.471534
YBR208C	YKR034W	0.999770						1.000000	5.000000	0.462853
YKL182W	YHL020C	0.999769						1.000000	5.000000	0.461082
YLR174W	YER184C	0.999765						1.000000	5.000000	0.459395
YHL048W	YMR182C	0.999756						1.000000	5.000000	0.456913
YMR202W	YCR065W	0.999754						1.000000	5.000000	0.446518
YPL231W	YHL020C	0.999749						1.000000	5.000000	0.450749
YMR202W	YMR070W	0.999748						1.000000	5.000000	0.444033
YDL048C	YER169W	0.999734						1.000000	5.000000	0.431984
YOL055C	YDR081C	0.999726						1.000000	5.000000	0.422848
YOR136W	YBL103C	0.999725						1.000000	5.000000	0.415193
YKL120W	YIR023W	0.999724						1.000000	5.000000	0.366311
YNR001C	YBL103C	0.999716						1.000000	5.000000	0.417420
YIR032C	YKR034W	0.999716						1.000000	5.000000	0.419162
YDL075W	YPL177C	0.999713						1.000000	5.000000	0.415763
YNR001C	YOL067C	0.999712						1.000000	5.000000	0.415225
YHR139C	YMR172W	0.999710						1.000000	5.000000	0.398797
YOR136W	YDR043C	0.999702						1.000000	5.000000	0.405494
YGR234W	YOL089C	0.999702						1.000000	5.000000	0.418766
YLR167W	YLR223C	0.999692						0.000000	5.000000	0.386607
YBR189W	YLR223C	0.999687						1.000000	5.000000	0.392381
YBR092C	YIR018W	0.999683						1.000000	5.000000	0.402554
YHR208W	YLR451W	0.999681						1.000000	5.000000	0.386836
YDL184C	YDR421W	0.999674						1.000000	5.000000	0.391998
YHR200W	YGL096W	0.999669						1.000000	5.000000	0.380893
YHR174W	YPL075W	0.999668						1.000000	5.000000	0.382069
YGL031C	YLR223C	0.999662						1.000000	5.000000	0.374239
YLR390W-A	YPL089C	0.999659						1.000000	5.000000	0.382086
YKR039W	YER040W	0.999654						1.000000	5.000000	0.370965
YER131W	YLR223C	0.999641						0.000000	5.000000	0.366102
YKR039W	YIR023W	0.999639						1.000000	5.000000	0.366768
YDL083C	YLR223C	0.999634						1.000000	5.000000	0.370504
YAL062W	YBR297W	0.999627						1.000000	5.000000	0.357103
YBR072W	YJL056C	0.999623						1.000000	5.000000	0.351597
YFL021W	YKR034W	0.999616						1.000000	5.000000	0.342863
YDR345C	YKL038W	0.999608						1.000000	5.000000	0.344184
YOL055C	YBR240C	0.999605						1.000000	5.000000	0.346254
YKR097W	YER184C	0.999601						1.000000	5.000000	0.415131
YJL148W	YNL216W	0.999599						1.000000	5.000000	0.356751
YNL327W	YDR146C	0.999595						1.000000	5.000000	0.343316
YPR132W	YLR223C	0.999590						1.000000	5.000000	0.336341
YGL055W	YIR033W	0.999584						1.000000	5.000000	0.338037
YNR001C	YKL109W	0.999580						1.000000	5.000000	0.338852
YGL253W	YGL035C	0.999578						1.000000	5.000000	0.334700
YGR034W	YLR223C	0.999576						0.000000	5.000000	0.334989
YBL027W	YLR223C	0.999575						0.000000	5.000000	0.335134
YMR143W	YLR223C	0.999574						1.000000	5.000000	0.334658
YPL240C	YDR310C	0.999567						1.000000	5.000000	0.332964
