target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YKL203C_mRNA	YOL067C_mRNA	0.999999						1.000000	5.000000	1.000000
YLR360W_mRNA	YNL143C_mRNA,YGL013C_mRNA	0.999994						0.250000	5.000000	1.000000
YLR360W_mRNA	YNL143C_mRNA,YBR083W_mRNA	0.999992						0.250000	5.000000	1.000000
YJR104C_mRNA	YGL166W_mRNA	0.999990						0.014706	5.000000	0.999534
YFR033C_mRNA	YBR239C_mRNA	0.999988						0.100000	5.000000	0.928784
YFR033C_mRNA	YKR040C_mRNA,YKL109W_mRNA	0.999985						0.066667	5.000000	0.901817
YFR041C_mRNA	YMR019W_mRNA,YNL143C_mRNA	0.999983						0.500000	5.000000	0.868251
YFR041C_mRNA	YFL031W_mRNA,YFL032W_mRNA	0.999981						0.333333	5.000000	0.856260
YGL226W_mRNA	YNL143C_mRNA,YHL009C_mRNA	0.999979						0.250000	5.000000	0.848006
YAL012W_mRNA	YOL028C_mRNA	0.999977						0.500000	5.000000	0.803649
YKR093W_mRNA	YOL089C_mRNA	0.999975						0.125000	5.000000	0.760720
YFR041C_mRNA	YHL027W_mRNA,YNL143C_mRNA	0.999970						0.500000	5.000000	0.706246
YJR044C_mRNA	YNL143C_mRNA,YPR199C_mRNA	0.999968						0.166667	5.000000	0.682488
YLR420W_mRNA	YLR014C_mRNA	0.999967						0.500000	5.000000	0.710018
YML085C_mRNA	YCR065W_mRNA,YNL143C_mRNA	0.999962						0.250000	5.000000	0.641328
YCL063W_mRNA	YLR098C_mRNA,YNL143C_mRNA	0.999956						0.250000	5.000000	0.621924
YLL045C_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999956						0.000000	5.000000	0.625165
YNL178W_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999954						0.000000	5.000000	0.614909
YDL075W_mRNA	YOR032C_mRNA	0.999951						0.250000	5.000000	0.574662
YBR092C_mRNA	YIR018W_mRNA	0.999948						0.250000	5.000000	0.567412
YLR375W_mRNA	YMR182C_mRNA	0.999947						0.333333	5.000000	0.557102
YGR034W_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999945						0.000000	5.000000	0.545536
YBR068C_mRNA	YNL143C_mRNA,YHR006W_mRNA	0.999941						0.250000	5.000000	0.531929
YPL131W_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999937						0.033333	5.000000	0.506316
YOR312C_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999935						0.000000	5.000000	0.502718
YNL312W_mRNA	YNL143C_mRNA,YDL170W_mRNA	0.999930						0.166667	5.000000	0.486840
YGR043C_mRNA	YMR172W_mRNA	0.999930						0.111111	5.000000	0.488635
YDL083C_mRNA	YLR223C_mRNA,YNL143C_mRNA	0.999926						0.037037	5.000000	0.478165
YDL084W_mRNA	YPL075W_mRNA	0.999925						0.250000	5.000000	0.485263
