target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	1.000000						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999998						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999996						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999993						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999990						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999988						1.000000	5.000000	1.000000
YMR202W	YDR213W	0.999987						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999981						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999974						1.000000	5.000000	1.000000
YBR019C	YML051W	0.999973						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999971						1.000000	5.000000	1.000000
YBR019C	YOR363C	0.999969						1.000000	5.000000	1.000000
YMR202W	YMR070W	0.999968						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999968						1.000000	5.000000	1.000000
YBR019C	YPL248C	0.999965						1.000000	5.000000	1.000000
YBR019C	YDR043C	0.999963						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999961						1.000000	5.000000	1.000000
YMR202W	YLR228C	0.999960						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999956						1.000000	5.000000	1.000000
YBR169C	YJL110C	0.999955						1.000000	5.000000	0.964744
YJR104C	YGL166W	0.999948						1.000000	5.000000	0.995207
YMR305C	YKL185W	0.999946						1.000000	5.000000	0.982329
YMR202W	YCR065W	0.999941						1.000000	5.000000	1.000000
YKL029C	YBR239C	0.999941						1.000000	5.000000	0.957904
YCL025C	YHR006W	0.999937						1.000000	5.000000	0.900526
YBR169C	YHR206W	0.999936						1.000000	5.000000	0.827947
YCL064C	YLR098C	0.999935						1.000000	5.000000	0.919241
YMR305C	YKL043W	0.999934						1.000000	5.000000	0.921809
YJR148W	YJR147W	0.999934						1.000000	5.000000	0.915222
YOR236W	YBR182C	0.999933						1.000000	5.000000	0.898798
YKL029C	YPL133C	0.999929						1.000000	5.000000	0.885703
YBR092C	YDR081C	0.999925						1.000000	5.000000	0.848102
YBR169C	YGL073W	0.999924						1.000000	5.000000	0.807124
YBR019C	YMR037C	0.999924						1.000000	5.000000	1.000000
YJR044C	YPR199C	0.999920						1.000000	5.000000	0.824066
YJL178C	YLR013W	0.999918						1.000000	5.000000	0.812417
YMR186W	YDR259C	0.999915						1.000000	5.000000	0.808219
YJR139C	YOR032C	0.999914						1.000000	5.000000	0.807107
YDR515W	YJR127C	0.999911						1.000000	5.000000	0.798704
YBR020W	YGL209W	0.999910						1.000000	5.000000	0.636080
YOL155C	YGR044C	0.999908						1.000000	5.000000	0.791394
YDR174W	YJL089W	0.999902						1.000000	5.000000	0.758957
YDR101C	YPL128C	0.999900						1.000000	5.000000	0.742561
YMR305C	YHR206W	0.999899						1.000000	5.000000	0.772647
YBR169C	YOR028C	0.999898						1.000000	5.000000	0.635502
YLR420W	YLR014C	0.999897						1.000000	5.000000	0.713958
YJL153C	YOR140W	0.999895						1.000000	5.000000	0.677822
YKL029C	YKL112W	0.999893						1.000000	5.000000	0.688342
YPR173C	YHL009C	0.999893						1.000000	5.000000	0.686730
YMR202W	YMR037C	0.999889						1.000000	5.000000	1.000000
YNL312W	YDL170W	0.999889						1.000000	5.000000	0.670831
YJL153C	YHL020C	0.999889						1.000000	5.000000	0.661304
YBR222C	YMR019W	0.999887						1.000000	5.000000	0.660415
YJL026W	YER169W	0.999883						1.000000	5.000000	0.649789
YGR234W	YOL089C	0.999881						1.000000	5.000000	0.636765
YBR020W	YGL035C	0.999880						1.000000	5.000000	0.486925
YKL203C	YOL067C	0.999877						1.000000	5.000000	0.624614
YJR104C	YHR206W	0.999877						1.000000	5.000000	0.548446
YGR138C	YPR008W	0.999872						1.000000	5.000000	0.586332
YCL043C	YFL031W	0.999870						1.000000	5.000000	0.586596
YKL029C	YNL216W	0.999861						1.000000	5.000000	0.501061
YDR378C	YDR421W	0.999859						1.000000	5.000000	0.509715
YKL029C	YGL013C	0.999858						1.000000	5.000000	0.500381
YFR017C	YER028C	0.999857						1.000000	5.000000	0.494343
YPL231W	YHL020C	0.999857						1.000000	5.000000	0.498915
YPL111W	YMR042W	0.999853						1.000000	5.000000	0.491103
YPR119W	YOR372C	0.999852						1.000000	5.000000	0.581165
YLR375W	YMR182C	0.999848						1.000000	5.000000	0.481705
YCL025C	YDR463W	0.999846						1.000000	5.000000	0.404609
