target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	0.999999						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999997						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999994						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999993						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999991						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999991						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999985						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999983						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999980						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999979						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999977						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999973						1.000000	5.000000	0.934455
YPL092W	YEL009C	0.999973						1.000000	5.000000	1.000000
YDR515W	YJR127C	0.999971						1.000000	5.000000	0.832091
YFR017C	YER028C	0.999966						1.000000	5.000000	0.875760
YOL155C	YGR044C	0.999961						1.000000	5.000000	0.807999
YNL300W	YKL185W	0.999960						1.000000	5.000000	0.811030
YOR236W	YBR182C	0.999959						1.000000	5.000000	0.809580
YJL178C	YLR013W	0.999956						1.000000	5.000000	0.768312
YJL026W	YER169W	0.999950						1.000000	5.000000	0.726912
YFL021W	YJL110C	0.999950						1.000000	5.000000	0.724310
YMR186W	YDR259C	0.999948						1.000000	5.000000	0.761175
YPR157W	YIL131C	0.999946						1.000000	5.000000	0.655519
YDR101C	YPL128C	0.999940						1.000000	5.000000	0.672023
YMR202W	YDR213W	0.999939						1.000000	5.000000	0.672765
YCR005C	YDR213W	0.999938						1.000000	5.000000	0.662504
YJR044C	YPR199C	0.999937						1.000000	5.000000	0.673227
YJR148W	YJR147W	0.999933						1.000000	5.000000	0.648830
YHR174W	YJL056C	0.999932						1.000000	5.000000	0.641155
YNL312W	YDL170W	0.999929						1.000000	5.000000	0.607894
YAL040C	YOR113W	0.999929						1.000000	5.000000	0.607877
YBR222C	YMR019W	0.999926						1.000000	5.000000	0.604832
YLR375W	YMR182C	0.999926						1.000000	5.000000	0.602769
YPR141C	YCL055W	0.999926						1.000000	5.000000	0.634308
YER001W	YOL089C	0.999926						1.000000	5.000000	0.592592
YGL226W	YHL009C	0.999922						1.000000	5.000000	0.585938
YLR167W	YOR032C	0.999915						1.000000	5.000000	0.568035
YJL153C	YOR140W	0.999913						1.000000	5.000000	0.580502
YGR209C	YOL028C	0.999910						1.000000	5.000000	0.552482
YGR144W	YDR081C	0.999903						1.000000	5.000000	0.488534
YDR174W	YJL089W	0.999901						1.000000	5.000000	0.510990
YGL077C	YMR021C	0.999895						1.000000	5.000000	0.498442
YCL043C	YFL031W	0.999891						1.000000	5.000000	0.468344
YJL153C	YHL020C	0.999879						1.000000	5.000000	0.451360
YPR157W	YMR037C	0.999878						1.000000	5.000000	0.392298
YLR355C	YLR451W	0.999876						1.000000	5.000000	0.461098
YNL036W	YMR070W	0.999870						1.000000	5.000000	0.416929
YGR189C	YDR146C	0.999866						1.000000	5.000000	0.407707
YBR105C	YBR239C	0.999862						1.000000	5.000000	0.396380
YKL182W	YHL020C	0.999862						1.000000	5.000000	0.449465
YDR025W	YLR403W	0.999861						1.000000	5.000000	0.416935
YMR058W	YPL202C	0.999861						1.000000	5.000000	0.427251
YHR094C	YKL038W	0.999860						1.000000	5.000000	0.414684
YPR173C	YHL009C	0.999856						1.000000	5.000000	0.511326
YKL120W	YER169W	0.999856						1.000000	5.000000	0.458316
YDR345C	YKL038W	0.999854						1.000000	5.000000	0.400385
YJL034W	YFL031W	0.999853						1.000000	5.000000	0.417955
YCR005C	YOL067C	0.999852						1.000000	5.000000	0.415683
YGR088W	YMR172W	0.999851						1.000000	5.000000	0.400482
YBR230C	YMR280C	0.999846						1.000000	5.000000	0.426578
YML085C	YCR065W	0.999842						1.000000	5.000000	0.387574
YLR174W	YER184C	0.999837						1.000000	5.000000	0.372633
YNL030W	YNL103W	0.999826						1.000000	5.000000	0.361653
YDR225W	YER111C	0.999826						1.000000	5.000000	0.351861
YFR041C	YMR019W	0.999825						1.000000	5.000000	0.358839
YGR157W	YHL020C	0.999822						1.000000	5.000000	0.457491
YJR145C	YLR131C	0.999821						1.000000	5.000000	0.361042
YJR148W	YLR451W	0.999815						1.000000	5.000000	0.381451
YGL062W	YOL067C	0.999814						1.000000	5.000000	0.344451
YDR224C	YER111C	0.999792						1.000000	5.000000	0.375219
YHR174W	YNL199C	0.999791						1.000000	5.000000	0.383705
YKL060C	YNL199C	0.999790						1.000000	5.000000	0.319535
YJL106W	YJR094C	0.999788						1.000000	5.000000	0.423481
YHR141C	YNL314W	0.999786						1.000000	5.000000	0.329335
YGL253W	YKL038W	0.999783						1.000000	5.000000	0.332429
YKL007W	YMR164C	0.999780						1.000000	5.000000	0.333919
YBR208C	YKR034W	0.999779						1.000000	5.000000	0.351112
YER001W	YER111C	0.999774						1.000000	5.000000	0.334518
YIR031C	YKR034W	0.999773						1.000000	5.000000	0.335740
YPL106C	YGL073W	0.999772						1.000000	5.000000	0.343475
YPL223C	YMR172W	0.999765						1.000000	5.000000	0.342468
YOR285W	YDR423C	0.999758						1.000000	5.000000	0.318447
YGL253W	YGL035C	0.999758						1.000000	5.000000	0.315568
YOL155C	YJL056C	0.999748						1.000000	5.000000	0.315575
YBL030C	YPL177C	0.999746						1.000000	5.000000	0.318171
YOR027W	YGL073W	0.999744						1.000000	5.000000	0.312758
YML052W	YPL248C	0.999738						1.000000	5.000000	0.314415
YPR036W	YDR451C	0.999726						1.000000	5.000000	0.308687
YKR024C	YPL128C	0.999724						1.000000	5.000000	0.284134
YEL021W	YLR014C	0.999713						1.000000	5.000000	0.270409
