target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	0.999999						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999996						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999992						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999991						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999987						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999984						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999975						1.000000	5.000000	1.000000
YCL055W	YGR044C	0.999973						1.000000	5.000000	0.993318
YMR202W	YDR213W	0.999972						1.000000	5.000000	0.962619
YCL055W	YDL056W	0.999967						1.000000	5.000000	0.968766
YLR360W	YBR083W	0.999965						1.000000	5.000000	1.000000
YCL055W	YDL020C	0.999961						1.000000	5.000000	0.958466
YJR104C	YGL166W	0.999960						1.000000	5.000000	0.992428
YMR202W	YMR070W	0.999952						1.000000	5.000000	0.742306
YOR236W	YBR182C	0.999951						1.000000	5.000000	0.838329
YBR068C	YHR006W	0.999949						1.000000	5.000000	0.840113
YBR222C	YMR019W	0.999946						1.000000	5.000000	0.776858
YDR515W	YJR127C	0.999944						1.000000	5.000000	0.763586
YAL040C	YOR113W	0.999943						1.000000	5.000000	0.771439
YFR033C	YBR239C	0.999941						1.000000	5.000000	0.757555
YJL178C	YLR013W	0.999940						1.000000	5.000000	0.739793
YDR101C	YPL128C	0.999936						1.000000	5.000000	0.721944
YPL231W	YHL020C	0.999933						1.000000	5.000000	0.704796
YJR044C	YPR199C	0.999930						1.000000	5.000000	0.660397
YHR005C-A	YKL038W	0.999925						1.000000	5.000000	0.622782
YJR104C	YHR206W	0.999924						1.000000	5.000000	0.626975
YPR141C	YCL055W	0.999921						1.000000	5.000000	0.595977
YGL226W	YHL009C	0.999919						1.000000	5.000000	0.592712
YPR119W	YOR372C	0.999918						1.000000	5.000000	0.624411
YLR174W	YER184C	0.999916						1.000000	5.000000	0.559543
YGR138C	YPR008W	0.999914						1.000000	5.000000	0.584191
YBR296C	YKL185W	0.999911						1.000000	5.000000	0.530085
YBR019C	YML051W	0.999908						1.000000	5.000000	1.000000
YPL223C	YMR172W	0.999908						1.000000	5.000000	0.532678
YML028W	YJL056C	0.999907						1.000000	5.000000	0.518883
YGR019W	YDL170W	0.999902						1.000000	5.000000	0.574461
YBR169C	YJL110C	0.999900						1.000000	5.000000	0.509624
YNL312W	YDL170W	0.999899						1.000000	5.000000	0.492238
YMR202W	YCR065W	0.999894						1.000000	5.000000	0.399535
YNL104C	YLR451W	0.999893						1.000000	5.000000	0.466984
YML085C	YCR065W	0.999891						1.000000	5.000000	0.461335
YFL014W	YOL116W	0.999891						1.000000	5.000000	0.480616
YNL030W	YNL103W	0.999887						1.000000	5.000000	0.455062
YNL036W	YMR070W	0.999885						1.000000	5.000000	0.438497
YDR055W	YKL185W	0.999885						1.000000	5.000000	0.475817
YEL021W	YLR014C	0.999884						1.000000	5.000000	0.442400
YPR173C	YHL009C	0.999883						1.000000	5.000000	0.439033
YBR019C	YDR043C	0.999882						1.000000	5.000000	1.000000
YCL043C	YFL031W	0.999879						1.000000	5.000000	0.444491
YOR285W	YDR423C	0.999874						1.000000	5.000000	0.421509
YFL021W	YJL110C	0.999868						1.000000	5.000000	0.431582
YKR097W	YER184C	0.999865						1.000000	5.000000	0.403547
YLR375W	YMR182C	0.999864						1.000000	5.000000	0.403437
YJR077C	YOR358W	0.999862						1.000000	5.000000	0.410063
YGR043C	YMR172W	0.999861						1.000000	5.000000	0.396550
YKR006C	YBR297W	0.999859						1.000000	5.000000	0.392067
YJL159W	YDR146C	0.999851						1.000000	5.000000	0.374433
YBR092C	YDR081C	0.999851						1.000000	5.000000	0.393408
