target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YBR019C	YDR043C	0.999976						1.000000	5.000000	1.000000
YBR019C	YMR037C	0.999976						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999976						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999976						1.000000	5.000000	1.000000
YPR141C	YCL055W	0.999976						1.000000	5.000000	1.000000
YPR157W	YML007W	0.999976						1.000000	5.000000	1.000000
YPR157W	YBR083W	0.999976						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999976						1.000000	5.000000	1.000000
YPR157W	YMR037C	0.999976						1.000000	5.000000	1.000000
YBR105C	YNL216W	0.999976						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999976						1.000000	5.000000	1.000000
YBR019C	YOR363C	0.999976						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999976						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999976						1.000000	5.000000	1.000000
YPR141C	YHR084W	0.999976						1.000000	5.000000	1.000000
YBR105C	YPL133C	0.999976						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999976						1.000000	5.000000	1.000000
YBR105C	YBR239C	0.999976						1.000000	5.000000	1.000000
YBR019C	YDR253C	0.999976						1.000000	5.000000	1.000000
YBR019C	YPL248C	0.999976						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999976						1.000000	5.000000	1.000000
YBR019C	YML051W	0.999976						1.000000	5.000000	1.000000
YPR157W	YIL131C	0.999976						1.000000	5.000000	1.000000
YBR169C	YJL110C	0.999966						1.000000	5.000000	1.000000
YBR169C	YGL073W	0.999963						1.000000	5.000000	1.000000
YFR017C	YER028C	0.999949						1.000000	5.000000	0.977461
YBR169C	YOR028C	0.999947						1.000000	5.000000	1.000000
YCL064C	YLR098C	0.999946						1.000000	5.000000	0.881622
YJL153C	YOR140W	0.999945						1.000000	5.000000	0.896990
YIL162W	YGL209W	0.999944						1.000000	5.000000	0.873619
YBR222C	YMR019W	0.999943						1.000000	5.000000	0.863539
YLL023C	YKL038W	0.999942						1.000000	5.000000	0.854576
YNR001C	YGL252C	0.999941						1.000000	5.000000	0.825018
YJL153C	YHL020C	0.999937						1.000000	5.000000	0.803390
YPR173C	YHL009C	0.999935						1.000000	5.000000	0.762564
YOR052C	YKL185W	0.999934						1.000000	5.000000	0.749495
YDR262W	YDR259C	0.999934						1.000000	5.000000	0.760904
YOR289W	YHR006W	0.999931						1.000000	5.000000	0.732684
YJR148W	YJR147W	0.999929						1.000000	5.000000	0.719158
YGR019W	YDL170W	0.999927						1.000000	5.000000	0.706169
YPR035W	YOL116W	0.999924						1.000000	5.000000	0.668500
YBR137W	YDR520C	0.999924						1.000000	5.000000	0.669792
YGR019W	YKR034W	0.999923						1.000000	5.000000	0.654941
YDR515W	YJR127C	0.999921						1.000000	5.000000	0.624061
YNL134C	YOL089C	0.999920						1.000000	5.000000	0.633524
YMR202W	YDR213W	0.999920						1.000000	5.000000	0.616542
YDR101C	YPL128C	0.999916						1.000000	5.000000	0.585036
YJR044C	YPR199C	0.999915						1.000000	5.000000	0.576250
YAL062W	YPR199C	0.999912						1.000000	5.000000	0.548716
YGL055W	YMR164C	0.999910						1.000000	5.000000	0.540287
YGL062W	YOL067C	0.999909						1.000000	5.000000	0.516776
YJL178C	YLR013W	0.999906						1.000000	5.000000	0.525044
YOR236W	YBR182C	0.999905						1.000000	5.000000	0.514781
YDR154C	YER169W	0.999905						1.000000	5.000000	0.510704
YDR471W	YOR032C	0.999903						1.000000	5.000000	0.503176
YOL155C	YGR044C	0.999901						1.000000	5.000000	0.515144
YDL184C	YDR421W	0.999900						1.000000	5.000000	0.498558
YGR209C	YOL028C	0.999899						1.000000	5.000000	0.490131
YOR285W	YDR423C	0.999898						1.000000	5.000000	0.495064
YLR375W	YMR182C	0.999898						1.000000	5.000000	0.485290
YLR438W	YMR042W	0.999895						1.000000	5.000000	0.484124
YBR169C	YEL009C	0.999893						1.000000	5.000000	1.000000
YDR497C	YHL020C	0.999891						1.000000	5.000000	0.466360
YJR094C	YBR182C	0.999890						1.000000	5.000000	0.449615
YBR169C	YMR037C	0.999889						1.000000	5.000000	1.000000
YAL062W	YBR297W	0.999885						1.000000	5.000000	0.449298
YOR065W	YBL021C	0.999883						1.000000	5.000000	0.457606
YNL036W	YMR070W	0.999882						1.000000	5.000000	0.446715
YMR103C	YCR106W	0.999881						1.000000	5.000000	0.458956
YGR019W	YIR023W	0.999877						1.000000	5.000000	0.435225
YLR438W	YML099C	0.999877						1.000000	5.000000	0.426714
YFR017C	YLR403W	0.999877						1.000000	5.000000	0.438874
YCL043C	YFL031W	0.999876						1.000000	5.000000	0.426110
YMR202W	YMR070W	0.999874						1.000000	5.000000	0.427183
YIL160C	YER184C	0.999872						1.000000	5.000000	0.406400
YNL312W	YDL170W	0.999870						1.000000	5.000000	0.401522
YKL182W	YHL020C	0.999867						1.000000	5.000000	0.414084
YKL216W	YLR014C	0.999866						1.000000	5.000000	0.394728
YOL055C	YDR081C	0.999866						1.000000	5.000000	0.394221
YOR120W	YPL248C	0.999864						1.000000	5.000000	0.391076
YGL055W	YIR033W	0.999863						1.000000	5.000000	0.384673
YPL240C	YDR310C	0.999862						1.000000	5.000000	0.386884
YLL026W	YMR042W	0.999861						1.000000	5.000000	0.381851
YOL101C	YIR033W	0.999859						1.000000	5.000000	0.375871
YKR024C	YPL128C	0.999858						1.000000	5.000000	0.378287
YHL048W	YMR182C	0.999855						1.000000	5.000000	0.381042
YGR088W	YMR172W	0.999854						1.000000	5.000000	0.367284
YJL164C	YGL035C	0.999851						1.000000	5.000000	0.357191
YJL106W	YJR094C	0.999851						1.000000	5.000000	0.335840
YGR144W	YDR081C	0.999851						1.000000	5.000000	0.366208
YEL021W	YLR014C	0.999850						1.000000	5.000000	0.368332
YOR065W	YKL109W	0.999850						1.000000	5.000000	0.365486
YBR072W	YJL056C	0.999848						1.000000	5.000000	0.345232
YBR039W	YOR358W	0.999844						1.000000	5.000000	0.338235
YLR174W	YER184C	0.999842						1.000000	5.000000	0.321867
YDR441C	YGL035C	0.999842						1.000000	5.000000	0.332569
YKL197C	YJR127C	0.999837						1.000000	5.000000	0.363540
YHR128W	YDR520C	0.999835						1.000000	5.000000	0.319408
YCL064C	YFR034C	0.999832						1.000000	5.000000	0.316415
YPL111W	YMR042W	0.999831						1.000000	5.000000	0.313246
YBR230C	YMR280C	0.999830						1.000000	5.000000	0.305398
YDR174W	YJL089W	0.999829						1.000000	5.000000	0.315846
YJL217W	YMR021C	0.999827						1.000000	5.000000	0.299172
YHR087W	YMR172W	0.999827						1.000000	5.000000	0.309761
YMR303C	YMR280C	0.999824						1.000000	5.000000	0.299340
YER044C	YLR228C	0.999821						1.000000	5.000000	0.292672
YML085C	YCR065W	0.999819						1.000000	5.000000	0.285340
YDR077W	YPL133C	0.999819						1.000000	5.000000	0.294700
YJL034W	YFL031W	0.999819						1.000000	5.000000	0.300462
YLR304C	YIR023W	0.999817						1.000000	5.000000	0.309047
YOR065W	YOR358W	0.999814						1.000000	5.000000	0.289486
YPL111W	YML099C	0.999813						1.000000	5.000000	0.281844
YPL135W	YPL202C	0.999813						1.000000	5.000000	0.289002
