target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YLR360W	YGL013C	0.999978						1.000000	5.000000	1.000000
YBR092C	YIR018W	0.999978						1.000000	5.000000	1.000000
YBR092C	YMR043W	0.999978						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999978						1.000000	5.000000	1.000000
YDR101C	YPL128C	0.999978						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999978						1.000000	5.000000	1.000000
YDR101C	YKL032C	0.999978						1.000000	5.000000	1.000000
YBR092C	YDR081C	0.999978						1.000000	5.000000	1.000000
YJL178C	YLR013W	0.999978						1.000000	5.000000	1.000000
YIL162W	YGL209W	0.999969						1.000000	5.000000	1.000000
YIL162W	YGL035C	0.999962						1.000000	5.000000	1.000000
YIL162W	YDR043C	0.999956						1.000000	5.000000	1.000000
YJR104C	YGL166W	0.999953						1.000000	5.000000	0.979502
YBR169C	YJL110C	0.999947						1.000000	5.000000	0.928233
YCL064C	YLR098C	0.999944						1.000000	5.000000	0.917663
YAL040C	YOR113W	0.999944						1.000000	5.000000	0.892625
YIL162W	YOR028C	0.999939						1.000000	5.000000	1.000000
YGR138C	YPR008W	0.999939						1.000000	5.000000	0.871967
YBL042C	YOL116W	0.999930						1.000000	5.000000	0.849217
YIL162W	YCR084C	0.999929						1.000000	5.000000	1.000000
YBR222C	YMR019W	0.999928						1.000000	5.000000	0.757101
YCR005C	YDR213W	0.999925						1.000000	5.000000	0.747299
YNR001C	YGL252C	0.999919						1.000000	5.000000	0.726163
YFR033C	YBR239C	0.999917						1.000000	5.000000	0.702465
YJR044C	YPR199C	0.999912						1.000000	5.000000	0.684334
YKL096W	YBR182C	0.999907						1.000000	5.000000	0.664902
YBR169C	YGL073W	0.999905						1.000000	5.000000	0.656688
YDL184C	YDR421W	0.999895						1.000000	5.000000	0.628519
YMR202W	YDR213W	0.999895						1.000000	5.000000	0.573991
YCR005C	YOL067C	0.999891						1.000000	5.000000	0.613248
YAL040C	YML027W	0.999890						1.000000	5.000000	0.576895
YDR497C	YHL020C	0.999886						1.000000	5.000000	0.611171
YHR128W	YDR520C	0.999884						1.000000	5.000000	0.603434
YPR173C	YHL009C	0.999880						1.000000	5.000000	0.601345
YJL148W	YGR044C	0.999873						1.000000	5.000000	0.570677
