target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YLR360W	YOR230W	0.999975						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999975						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999975						1.000000	5.000000	1.000000
YBR092C	YDR081C	0.999975						1.000000	5.000000	1.000000
YBR092C	YMR043W	0.999975						1.000000	5.000000	1.000000
YBR092C	YIR018W	0.999975						1.000000	5.000000	1.000000
YDR101C	YPL128C	0.999975						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999975						1.000000	5.000000	1.000000
YDR101C	YKL032C	0.999975						1.000000	5.000000	1.000000
YJL178C	YLR013W	0.999975						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999975						1.000000	5.000000	1.000000
YIL162W	YGL209W	0.999965						1.000000	5.000000	1.000000
YIL162W	YGL035C	0.999958						1.000000	5.000000	1.000000
YIL162W	YDR043C	0.999953						1.000000	5.000000	1.000000
YJR104C	YGL166W	0.999946						1.000000	5.000000	0.981381
YIL162W	YOR028C	0.999945						1.000000	5.000000	1.000000
YJR139C	YOR032C	0.999940						1.000000	5.000000	0.828096
YJL153C	YOR140W	0.999939						1.000000	5.000000	0.814150
YNL300W	YKL185W	0.999935						1.000000	5.000000	0.801096
YBR222C	YMR019W	0.999930						1.000000	5.000000	0.792207
YJR148W	YJR147W	0.999925						1.000000	5.000000	0.770053
YJL153C	YHL020C	0.999925						1.000000	5.000000	0.729025
YIL162W	YCR084C	0.999923						1.000000	5.000000	1.000000
YMR202W	YDR213W	0.999922						1.000000	5.000000	0.748876
YNR001C	YGL252C	0.999914						1.000000	5.000000	0.708673
YFL021W	YJL110C	0.999912						1.000000	5.000000	0.702077
YJR044C	YPR199C	0.999909						1.000000	5.000000	0.696467
YKL096W	YBR182C	0.999905						1.000000	5.000000	0.669050
YCR005C	YDR213W	0.999901						1.000000	5.000000	0.661945
YBR105C	YBR239C	0.999897						1.000000	5.000000	0.630728
YOL155C	YGR044C	0.999893						1.000000	5.000000	0.625259
YMR202W	YMR070W	0.999887						1.000000	5.000000	0.605125
YCL043C	YFL031W	0.999886						1.000000	5.000000	0.602701
YHR128W	YDR520C	0.999886						1.000000	5.000000	0.604659
YPR173C	YHL009C	0.999880						1.000000	5.000000	0.596806
YJL068C	YER169W	0.999877						1.000000	5.000000	0.593198
YGL062W	YOL067C	0.999869						1.000000	5.000000	0.575718
YLR375W	YMR182C	0.999869						1.000000	5.000000	0.559463
YNL312W	YDL170W	0.999868						1.000000	5.000000	0.563726
YOL039W	YLR223C	0.999865						1.000000	5.000000	0.554337
YAL062W	YPR199C	0.999860						1.000000	5.000000	0.532219
YGL055W	YMR164C	0.999855						1.000000	5.000000	0.520266
YML085C	YCR065W	0.999853						1.000000	5.000000	0.513947
YDR345C	YKL038W	0.999848						1.000000	5.000000	0.505744
YKR039W	YDR259C	0.999840						1.000000	5.000000	0.482889
YOR289W	YHR006W	0.999840						1.000000	5.000000	0.482783
YCR005C	YOL067C	0.999840						1.000000	5.000000	0.478810
YMR202W	YCR065W	0.999833						1.000000	5.000000	0.475428
YPL231W	YHL020C	0.999831						1.000000	5.000000	0.474494
YJL217W	YMR021C	0.999827						1.000000	5.000000	0.465182
YER183C	YBR240C	0.999823						1.000000	5.000000	0.455751
YGL226W	YHL009C	0.999818						1.000000	5.000000	0.447953
YBL107C	YBR240C	0.999818						1.000000	5.000000	0.445838
YGL028C	YDR146C	0.999808						1.000000	5.000000	0.431999
YBR208C	YKR034W	0.999802						1.000000	5.000000	0.420048
YNL327W	YDR146C	0.999799						1.000000	5.000000	0.405079
YIL162W	YDR123C	0.999799						1.000000	5.000000	1.000000
YGL253W	YKL038W	0.999797						1.000000	5.000000	0.418268
YHL048W	YMR182C	0.999797						1.000000	5.000000	0.410119
YAL062W	YBR297W	0.999791						1.000000	5.000000	0.389220
YPL240C	YDR310C	0.999791						1.000000	5.000000	0.388212
YBR158W	YDR146C	0.999789						1.000000	5.000000	0.383304
YJR104C	YML007W	0.999786						1.000000	5.000000	0.432390
YIR032C	YKR034W	0.999780						1.000000	5.000000	0.378524
YIL069C	YLR403W	0.999778						1.000000	5.000000	0.378114
YBR137W	YDR520C	0.999774						1.000000	5.000000	0.376182
YKL007W	YMR164C	0.999768						1.000000	5.000000	0.371996
YFL021W	YKR034W	0.999765						1.000000	5.000000	0.368919
YBL003C	YER111C	0.999764						1.000000	5.000000	0.366727
YGL055W	YIR033W	0.999762						1.000000	5.000000	0.368758
YLR355C	YLR451W	0.999756						1.000000	5.000000	0.374289
YLR438W	YMR042W	0.999750						1.000000	5.000000	0.354558
YBR105C	YPL133C	0.999749						1.000000	5.000000	0.355662
YDR174W	YJL089W	0.999748						1.000000	5.000000	0.346736
YER025W	YMR042W	0.999748						1.000000	5.000000	0.354975
YLR174W	YER184C	0.999746						1.000000	5.000000	0.356653
YNL055C	YKL109W	0.999743						1.000000	5.000000	0.354298
YDL184C	YDR421W	0.999743						1.000000	5.000000	0.349382
YHR183W	YDR310C	0.999722						1.000000	5.000000	0.336044
YEL021W	YLR014C	0.999721						1.000000	5.000000	0.332271
YKR039W	YIR023W	0.999712						1.000000	5.000000	0.326009
YER065C	YER184C	0.999703						1.000000	5.000000	0.325958
YDL184C	YLR223C	0.999702						1.000000	5.000000	0.329088
YDR077W	YJL056C	0.999698						1.000000	5.000000	0.323033
YNL300W	YER111C	0.999697						1.000000	5.000000	0.324773
YNL036W	YMR070W	0.999696						1.000000	5.000000	0.323083
YHR087W	YMR172W	0.999695						1.000000	5.000000	0.301500
YKL029C	YBR239C	0.999693						1.000000	5.000000	0.323109
YLR167W	YLR223C	0.999691						0.000000	5.000000	0.319058
YLR325C	YLR223C	0.999682						0.000000	5.000000	0.317604
YOR293W	YLR223C	0.999678						1.000000	5.000000	0.317888
YGL253W	YGL035C	0.999678						1.000000	5.000000	0.315577
YLR303W	YNL103W	0.999677						1.000000	5.000000	0.313217
YDR529C	YKL109W	0.999673						1.000000	5.000000	0.311193
YPR191W	YKL109W	0.999670						1.000000	5.000000	0.319535
YHR179W	YJL089W	0.999665						1.000000	5.000000	0.312992
YLR420W	YLR014C	0.999663						1.000000	5.000000	0.311470
YDR225W	YER111C	0.999658						1.000000	5.000000	0.314101
YBR068C	YHR006W	0.999657						1.000000	5.000000	0.297680
YER091C	YNL103W	0.999652						1.000000	5.000000	0.304529
YDR077W	YMR070W	0.999649						1.000000	5.000000	0.296362
YBR071W	YKL185W	0.999645						1.000000	5.000000	0.300738
YBL027W	YLR223C	0.999635						1.000000	5.000000	0.296122
YNL030W	YER111C	0.999634						1.000000	5.000000	0.297377
YLR438W	YML099C	0.999629						1.000000	5.000000	0.290785
YHR018C	YER040W	0.999628						1.000000	5.000000	0.296081
YKR039W	YER040W	0.999620						1.000000	5.000000	0.291754
YDR148C	YKL109W	0.999616						1.000000	5.000000	0.305917
YDR298C	YKL109W	0.999610						1.000000	5.000000	0.281437
YIL148W	YLR223C	0.999609						0.000000	5.000000	0.286509
YGL012W	YLR228C	0.999605						1.000000	5.000000	0.286137
YOR226C	YLR451W	0.999604						1.000000	5.000000	0.285282
YHR179W	YML099C	0.999597						1.000000	5.000000	0.283616
YBL002W	YER111C	0.999596						0.000000	5.000000	0.284415
YNL031C	YML027W	0.999583						1.000000	5.000000	0.281656
YFL014W	YOL116W	0.999581						1.000000	5.000000	0.280038
YGR027C	YLR223C	0.999580						0.000000	5.000000	0.279281
YNL117W	YER184C	0.999578						1.000000	5.000000	0.282407
YGL031C	YLR223C	0.999572						0.000000	5.000000	0.272597
YMR202W	YLR228C	0.999571						1.000000	5.000000	0.277161
YJL190C	YLR223C	0.999568						1.000000	5.000000	0.276812
YLR110C	YML027W	0.999568						1.000000	5.000000	0.281671
YDL182W	YDR463W	0.999563						1.000000	5.000000	0.277677
YEL071W	YBL103C	0.999559						1.000000	5.000000	0.277821
YBL099W	YKL109W	0.999558						1.000000	5.000000	0.282168
YIL057C	YDR216W	0.999550						1.000000	5.000000	0.283926
YEL009C	YDR463W	0.999546						1.000000	5.000000	0.273424
YNR001C	YOL067C	0.999543						1.000000	5.000000	0.275581
YBR189W	YLR223C	0.999543						0.000000	5.000000	0.272877
YKL216W	YLR014C	0.999542						1.000000	5.000000	0.274818
YHR137W	YMR070W	0.999541						1.000000	5.000000	0.269685
YJR121W	YKL109W	0.999540						1.000000	5.000000	0.269770
YNL031C	YER111C	0.999534						1.000000	5.000000	0.275462
YPL028W	YDR451C	0.999527						1.000000	5.000000	0.268293
YER177W	YPL075W	0.999525						1.000000	5.000000	0.270656
YOR312C	YLR403W	0.999522						1.000000	5.000000	0.269200
YBR208C	YIR023W	0.999521						1.000000	5.000000	0.272243
YJL153C	YJR060W	0.999520						1.000000	5.000000	0.247482
YBR072W	YJL056C	0.999517						1.000000	5.000000	0.264556
YOL109W	YPL133C	0.999513						1.000000	5.000000	0.265707
YJR148W	YBL103C	0.999513						1.000000	5.000000	0.273012
YBR101C	YGL073W	0.999512						1.000000	5.000000	0.276097
YNL030W	YML027W	0.999498						1.000000	5.000000	0.262436
YER044C	YLR228C	0.999495						1.000000	5.000000	0.263265
YGR088W	YMR172W	0.999493						1.000000	5.000000	0.265018
YOR285W	YDR423C	0.999493						1.000000	5.000000	0.261509
