target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	0.999999						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999996						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999994						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999991						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999989						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999987						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999985						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999983						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999981						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999978						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999974						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999971						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999970						1.000000	5.000000	1.000000
YJR104C	YGL166W	0.999964						1.000000	5.000000	0.995286
YNL300W	YKL185W	0.999963						1.000000	5.000000	0.992649
YGR157W	YHL020C	0.999960						1.000000	5.000000	0.989951
YFR033C	YBR239C	0.999958						1.000000	5.000000	0.942652
YGR138C	YPR008W	0.999953						1.000000	5.000000	0.919913
YNL300W	YOR162C	0.999952						1.000000	5.000000	0.908772
YDR101C	YPL128C	0.999948						1.000000	5.000000	0.912457
YJR044C	YPR199C	0.999945						1.000000	5.000000	0.854518
YDR174W	YJL089W	0.999944						1.000000	5.000000	0.835580
YJL153C	YOR140W	0.999943						1.000000	5.000000	0.749380
YCR005C	YDR213W	0.999942						1.000000	5.000000	0.830853
YGR157W	YNL216W	0.999940						1.000000	5.000000	0.817403
YJL153C	YHL020C	0.999940						1.000000	5.000000	0.743121
YNL300W	YER111C	0.999933						1.000000	5.000000	0.770149
YMR202W	YDR213W	0.999932						1.000000	5.000000	0.798970
YJL026W	YER169W	0.999929						1.000000	5.000000	0.745074
YFR033C	YKL109W	0.999927						1.000000	5.000000	0.619072
YJL148W	YGR044C	0.999925						1.000000	5.000000	0.781435
YPR035W	YOL116W	0.999922						1.000000	5.000000	0.711267
YOR236W	YBR182C	0.999922						1.000000	5.000000	0.740800
YJL178C	YLR013W	0.999919						1.000000	5.000000	0.667223
YFL021W	YJL110C	0.999908						1.000000	5.000000	0.654366
YGR157W	YGL073W	0.999907						1.000000	5.000000	0.614538
YNL312W	YDL170W	0.999905						1.000000	5.000000	0.653056
YHL048W	YMR182C	0.999903						1.000000	5.000000	0.620795
YMR186W	YDR259C	0.999899						1.000000	5.000000	0.591280
YPR173C	YHL009C	0.999897						1.000000	5.000000	0.606676
YFL014W	YMR172W	0.999888						1.000000	5.000000	0.529274
YGL077C	YMR021C	0.999884						1.000000	5.000000	0.551317
YPR141C	YCL055W	0.999884						1.000000	5.000000	0.559533
YBR222C	YMR019W	0.999883						1.000000	5.000000	0.562187
YDR345C	YKL038W	0.999882						1.000000	5.000000	0.525212
YML085C	YCR065W	0.999875						1.000000	5.000000	0.508749
YCR005C	YOL067C	0.999873						1.000000	5.000000	0.524590
YER001W	YOL089C	0.999856						1.000000	5.000000	0.492599
YDR084C	YML099C	0.999855						1.000000	5.000000	0.499657
YDL184C	YDR421W	0.999852						1.000000	5.000000	0.492566
YGL253W	YGL035C	0.999845						1.000000	5.000000	0.457095
YER069W	YMR042W	0.999845						1.000000	5.000000	0.470174
YHR183W	YDR310C	0.999844						1.000000	5.000000	0.466296
YCL043C	YFL031W	0.999838						1.000000	5.000000	0.452723
YKR039W	YDR259C	0.999835						1.000000	5.000000	0.443234
YBR092C	YDR081C	0.999835						1.000000	5.000000	0.431532
YFR033C	YNL216W	0.999833						1.000000	5.000000	0.412413
YER069W	YML099C	0.999830						1.000000	5.000000	0.432196
