target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	1.000000						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999998						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999996						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999994						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999992						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999990						1.000000	5.000000	1.000000
YBR019C	YML051W	0.999988						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999986						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999983						1.000000	5.000000	1.000000
YBR019C	YPL248C	0.999982						1.000000	5.000000	1.000000
YBR019C	YDR043C	0.999980						1.000000	5.000000	1.000000
YBR019C	YOR363C	0.999978						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999976						1.000000	5.000000	1.000000
YPR157W	YIL131C	0.999973						1.000000	5.000000	1.000000
YBR019C	YMR037C	0.999970						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999968						1.000000	5.000000	1.000000
YPR157W	YMR037C	0.999966						1.000000	5.000000	1.000000
YBR019C	YDR253C	0.999964						1.000000	5.000000	1.000000
YPR157W	YML007W	0.999962						1.000000	5.000000	1.000000
YPR157W	YBR083W	0.999960						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999958						1.000000	5.000000	1.000000
YJR159W	YPL230W	0.999956						1.000000	5.000000	1.000000
YJL153C	YOR140W	0.999955						1.000000	5.000000	0.888067
YJR159W	YMR070W	0.999954						1.000000	5.000000	1.000000
YJR159W	YKL043W	0.999951						1.000000	5.000000	1.000000
YJL153C	YHL020C	0.999951						1.000000	5.000000	0.873757
YJR159W	YKL062W	0.999949						1.000000	5.000000	1.000000
YOL155C	YGR044C	0.999941						1.000000	5.000000	0.926340
YKL096W	YBR182C	0.999938						1.000000	5.000000	0.871781
YAL040C	YOR113W	0.999936						1.000000	5.000000	0.869145
YMR202W	YDR213W	0.999933						1.000000	5.000000	0.832503
YJR148W	YJR147W	0.999933						1.000000	5.000000	0.833845
YGR234W	YOL089C	0.999929						1.000000	5.000000	0.820830
YKR039W	YDR259C	0.999928						1.000000	5.000000	0.812566
YNR001C	YGL252C	0.999928						1.000000	5.000000	0.803588
YCR005C	YDR213W	0.999922						1.000000	5.000000	0.799139
YJR139C	YOR032C	0.999922						1.000000	5.000000	0.775008
