target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YOR378W	YER111C	0.999982						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999982						1.000000	5.000000	1.000000
YOR378W	YOR380W	0.999982						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999982						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999982						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999982						1.000000	5.000000	1.000000
YOR378W	YLR176C	0.999982						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999982						1.000000	5.000000	1.000000
YOR378W	YDR253C	0.999982						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999982						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999982						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999982						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999982						1.000000	5.000000	1.000000
YOR378W	YHR084W	0.999982						1.000000	5.000000	1.000000
YOR378W	YJR060W	0.999982						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999982						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999978						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999967						1.000000	5.000000	0.980041
YAL040C	YOR113W	0.999961						1.000000	5.000000	0.901615
YPR157W	YIL131C	0.999960						1.000000	5.000000	0.816642
YJR044C	YPR199C	0.999960						1.000000	5.000000	0.881147
YDR174W	YJL089W	0.999956						1.000000	5.000000	0.842736
YOR236W	YBR182C	0.999956						1.000000	5.000000	0.847037
YFL021W	YJL110C	0.999953						1.000000	5.000000	0.820059
YDR101C	YPL128C	0.999952						1.000000	5.000000	0.813885
YOL155C	YGR044C	0.999948						1.000000	5.000000	0.753687
YPR157W	YMR037C	0.999946						1.000000	5.000000	0.626968
YLR360W	YBR083W	0.999945						1.000000	5.000000	1.000000
YMR202W	YDR213W	0.999945						1.000000	5.000000	0.700403
YHR128W	YDR520C	0.999945						1.000000	5.000000	0.711271
YCR005C	YDR213W	0.999942						1.000000	5.000000	0.767973
YNL312W	YDL170W	0.999939						1.000000	5.000000	0.629010
YDR515W	YJR127C	0.999938						1.000000	5.000000	0.703801
YHL048W	YMR182C	0.999934						1.000000	5.000000	0.569732
YMR186W	YDR259C	0.999933						1.000000	5.000000	0.584308
YBR222C	YMR019W	0.999932						1.000000	5.000000	0.579677
YKL216W	YLR014C	0.999931						1.000000	5.000000	0.555258
YPR119W	YOR372C	0.999930						1.000000	5.000000	0.554536
YKL182W	YHL020C	0.999928						1.000000	5.000000	0.543045
YPR173C	YHL009C	0.999926						1.000000	5.000000	0.535640
YGR189C	YDR146C	0.999924						1.000000	5.000000	0.559150
YGL077C	YMR021C	0.999924						1.000000	5.000000	0.543641
YNL134C	YOL089C	0.999911						1.000000	5.000000	0.479595
YGR157W	YHL020C	0.999910						1.000000	5.000000	0.487500
YML085C	YCR065W	0.999907						1.000000	5.000000	0.473976
YDR025W	YLR403W	0.999906						1.000000	5.000000	0.477062
YDL022W	YOL116W	0.999905						1.000000	5.000000	0.483334
YGR209C	YOL028C	0.999905						1.000000	5.000000	0.481414
YDR050C	YPL075W	0.999904						1.000000	5.000000	0.470708
YMR194W	YDR421W	0.999904						1.000000	5.000000	0.471048
YFR033C	YBR239C	0.999903						1.000000	5.000000	0.469368
YPR141C	YCL055W	0.999901						1.000000	5.000000	0.444660
YJL106W	YJR094C	0.999899						1.000000	5.000000	0.493135
YDR345C	YKL038W	0.999899						1.000000	5.000000	0.457879
YER124C	YLR131C	0.999895						1.000000	5.000000	0.453195
YGL226W	YHL009C	0.999894						1.000000	5.000000	0.453618
YHR051W	YBL021C	0.999894						1.000000	5.000000	0.451713
YJL026W	YER169W	0.999892						1.000000	5.000000	0.440964
YNL300W	YKL185W	0.999892						1.000000	5.000000	0.454456
YJR139C	YOR032C	0.999886						1.000000	5.000000	0.414632
YJL178C	YLR013W	0.999886						1.000000	5.000000	0.427629
YGL253W	YGL035C	0.999883						1.000000	5.000000	0.413058
YOL155C	YJL056C	0.999878						1.000000	5.000000	0.407648
YOR236W	YOR162C	0.999875						1.000000	5.000000	0.387403
YDR154C	YER169W	0.999871						1.000000	5.000000	0.403340
YOL140W	YMR042W	0.999871						1.000000	5.000000	0.426911
YAL040C	FLO8	0.999869						1.000000	5.000000	0.439148
YDR084C	YML099C	0.999863						1.000000	5.000000	0.373166
YIR031C	YKR034W	0.999862						1.000000	5.000000	0.382915
YGL055W	YMR164C	0.999858						1.000000	5.000000	0.371160
YER062C	YMR172W	0.999857						1.000000	5.000000	0.377715
YOR136W	YDR043C	0.999845						1.000000	5.000000	0.348050
YOR236W	YIL131C	0.999845						1.000000	5.000000	0.355925
YLR375W	YMR182C	0.999840						1.000000	5.000000	0.342648
YHR174W	YPL075W	0.999840						1.000000	5.000000	0.341276
YCL043C	YFL031W	0.999839						1.000000	5.000000	0.352227
YNR067C	YLR131C	0.999835						1.000000	5.000000	0.356166
YGR172C	YPL248C	0.999830						1.000000	5.000000	0.342004
YDL191W	YLR223C	0.999827						1.000000	5.000000	0.325652
YOR289W	YHR006W	0.999826						1.000000	5.000000	0.345457
YOL055C	YDR081C	0.999822						1.000000	5.000000	0.311132
YNL030W	YNL103W	0.999820						1.000000	5.000000	0.329205
YHR143W	YLR131C	0.999820	1.000000	1.000000	0.001414	0.037335	0.002825	0.000000	5.000000	0.324994
YDL022W	YMR172W	0.999812						1.000000	5.000000	0.325206
YOL140W	YML099C	0.999810						1.000000	5.000000	0.314364
YHR183W	YDR310C	0.999810						1.000000	5.000000	0.324584
YOR167C	YLR223C	0.999808						1.000000	5.000000	0.303786
YGL253W	YKL038W	0.999798						1.000000	5.000000	0.317972
YHR175W	YMR021C	0.999795						1.000000	5.000000	0.300078
YER124C	YDR146C	0.999792						1.000000	5.000000	0.311118
YGL055W	YPL202C	0.999792						1.000000	5.000000	0.307095
YIL148W	YLR223C	0.999791						1.000000	5.000000	0.297794
YJL034W	YFL031W	0.999787						1.000000	5.000000	0.308191
YHR064C	YBL005W	0.999787						1.000000	5.000000	0.324088
YOL127W	YLR223C	0.999787						1.000000	5.000000	0.336651
YFR033C	YKL109W	0.999784						1.000000	5.000000	0.336504
YGR214W	YPL075W	0.999782						1.000000	5.000000	0.337658
YIR034C	YDR463W	0.999781						1.000000	5.000000	0.294272
YBR137W	YDR520C	0.999778						1.000000	5.000000	0.296747
YBL030C	YKL109W	0.999777						1.000000	5.000000	0.288212
YFR041C	YMR019W	0.999777						1.000000	5.000000	0.349164
