target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YBR019C	YPL248C	0.999981						1.000000	5.000000	1.000000
YBR019C	YDR253C	0.999981						1.000000	5.000000	1.000000
YOR378W	YER111C	0.999981						1.000000	5.000000	1.000000
YPR157W	YBR083W	0.999981						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999981						1.000000	5.000000	1.000000
YOR378W	YJR060W	0.999981						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999981						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999981						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999981						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999981						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999981						1.000000	5.000000	1.000000
YBR019C	YMR037C	0.999981						1.000000	5.000000	1.000000
YBR019C	YML051W	0.999981						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999981						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999981						1.000000	5.000000	1.000000
YBR019C	YDR043C	0.999981						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999981						1.000000	5.000000	1.000000
YBR019C	YOR363C	0.999981						1.000000	5.000000	1.000000
YOR378W	YOR380W	0.999981						1.000000	5.000000	1.000000
YPR157W	YIL131C	0.999981						1.000000	5.000000	1.000000
YOR378W	YLR176C	0.999981						1.000000	5.000000	1.000000
YPR157W	YMR037C	0.999981						1.000000	5.000000	1.000000
YOR378W	YDR253C	0.999981						1.000000	5.000000	1.000000
YOR378W	YHR084W	0.999981						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999981						1.000000	5.000000	1.000000
YPR157W	YML007W	0.999981						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999961						1.000000	5.000000	0.955224
YIL162W	YGL209W	0.999960						1.000000	5.000000	0.928873
YFL021W	YJL110C	0.999956						1.000000	5.000000	0.783266
YDR101C	YPL128C	0.999955						1.000000	5.000000	0.797660
YPR043W	YLR223C	0.999954						1.000000	5.000000	0.776185
YFR017C	YER028C	0.999950						1.000000	5.000000	0.864801
YDL130W	YLR223C	0.999948						0.000000	5.000000	0.718610
YKL216W	YLR014C	0.999947						1.000000	5.000000	0.724181
YJR044C	YPR199C	0.999944						1.000000	5.000000	0.709971
YDR515W	YJR127C	0.999942						1.000000	5.000000	0.743066
YJL190C	YLR223C	0.999942						1.000000	5.000000	0.685751
YOR293W	YLR223C	0.999941						1.000000	5.000000	0.694106
YPL092W	YHR124W	0.999940						1.000000	5.000000	0.684803
YMR103C	YCR106W	0.999939						1.000000	5.000000	0.676553
YNR001C	YGL252C	0.999938						1.000000	5.000000	0.661462
YHR128W	YDR520C	0.999936						1.000000	5.000000	0.661415
YPR173C	YHL009C	0.999935						1.000000	5.000000	0.664404
YJL106W	YJR094C	0.999934						1.000000	5.000000	0.668813
YLR375W	YMR182C	0.999930						1.000000	5.000000	0.642424
YKL096W	YBR182C	0.999928						1.000000	5.000000	0.634599
YCL025C	YHR006W	0.999927						1.000000	5.000000	0.636453
YPL092W	YIL131C	0.999926						1.000000	5.000000	0.625505
YNL312W	YDL170W	0.999923						1.000000	5.000000	0.608466
YBR222C	YMR019W	0.999916						1.000000	5.000000	0.575353
YPR141C	YCL055W	0.999915						1.000000	5.000000	0.557566
YCR005C	YDR213W	0.999913						1.000000	5.000000	0.540182
YDR345C	YKL038W	0.999912						1.000000	5.000000	0.569416
YDR174W	YJL089W	0.999910						1.000000	5.000000	0.541692
YER062C	YMR172W	0.999908						1.000000	5.000000	0.539285
YPL092W	YEL009C	0.999907						1.000000	5.000000	0.545105
YLR420W	YLR014C	0.999906						1.000000	5.000000	0.532433
YNL327W	YDR146C	0.999904						1.000000	5.000000	0.527798
YIL162W	YGL035C	0.999903						1.000000	5.000000	0.550070
YDL022W	YOL116W	0.999903						1.000000	5.000000	0.517223
YER131W	YLR223C	0.999902						0.000000	5.000000	0.578383
YJL148W	YGR044C	0.999899						1.000000	5.000000	0.504622
YKL164C	YDR146C	0.999899						1.000000	5.000000	0.495005
YJR139C	YOR032C	0.999892						1.000000	5.000000	0.478482
YPL106C	YGL073W	0.999891	1.000000	1.000000	0.001456	0.037883	0.002907	0.000000	5.000000	0.456371
YDL075W	YOR032C	0.999888						1.000000	5.000000	0.487676
YDR064W	YLR223C	0.999887						1.000000	5.000000	0.465487
YPL240C	YGL073W	0.999882						1.000000	5.000000	0.411481
YDL184C	YLR223C	0.999880						1.000000	5.000000	0.464847
YPL231W	YHL020C	0.999880						1.000000	5.000000	0.451374
YGL226W	YHL009C	0.999876						1.000000	5.000000	0.452485
YIR032C	YKR034W	0.999876						1.000000	5.000000	0.446836
