target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YOR289W	YEL009C	0.999983						1.000000	5.000000	1.000000
YOR378W	YDR253C	0.999983						1.000000	5.000000	1.000000
YBR019C	YOR363C	0.999983						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999983						1.000000	5.000000	1.000000
YBR019C	YMR037C	0.999983						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999983						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999983						1.000000	5.000000	1.000000
YBR019C	YPL248C	0.999983						1.000000	5.000000	1.000000
YBR019C	YDR253C	0.999983						1.000000	5.000000	1.000000
YBR019C	YDR043C	0.999983						1.000000	5.000000	1.000000
YOR378W	YJR060W	0.999983						1.000000	5.000000	1.000000
YOR289W	YJR060W	0.999983						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999983						1.000000	5.000000	1.000000
YBR019C	YML051W	0.999983						1.000000	5.000000	1.000000
YOR289W	YHR006W	0.999983						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999983						1.000000	5.000000	1.000000
YOR378W	YHR084W	0.999983						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999983						1.000000	5.000000	1.000000
YOR378W	YOR380W	0.999983						1.000000	5.000000	1.000000
YOR378W	YER111C	0.999983						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999983						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999983						1.000000	5.000000	1.000000
YOR378W	YLR176C	0.999983						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999983						1.000000	5.000000	1.000000
YJR104C	YGL166W	0.999964						1.000000	5.000000	0.981848
YPL092W	YGL254W	0.999962						1.000000	5.000000	0.954797
YFR033C	YBR239C	0.999961						1.000000	5.000000	0.931282
YGR157W	YHL020C	0.999959						1.000000	5.000000	0.847817
YOR236W	YBR182C	0.999956						1.000000	5.000000	0.826749
YDR101C	YPL128C	0.999955						1.000000	5.000000	0.803288
YJL148W	YGR044C	0.999955						1.000000	5.000000	0.807780
YGR138C	YPR008W	0.999950						1.000000	5.000000	0.748116
YFL021W	YJL110C	0.999950						1.000000	5.000000	0.731139
YJR044C	YPR199C	0.999947						1.000000	5.000000	0.729372
YPL092W	YIL131C	0.999946						1.000000	5.000000	0.720978
YDR515W	YJR127C	0.999945						1.000000	5.000000	0.743066
YKL216W	YLR014C	0.999944						1.000000	5.000000	0.699595
YPR173C	YHL009C	0.999940						1.000000	5.000000	0.664773
YHR128W	YDR520C	0.999940						1.000000	5.000000	0.662065
YJL106W	YJR094C	0.999939						1.000000	5.000000	0.673468
YFR017C	YER028C	0.999938						1.000000	5.000000	0.785820
YLR375W	YMR182C	0.999937						1.000000	5.000000	0.655287
YCR005C	YDR213W	0.999936						1.000000	5.000000	0.644989
YMR103C	YCR106W	0.999936						1.000000	5.000000	0.635958
YJL153C	YHL020C	0.999932						1.000000	5.000000	0.660469
YPL092W	YHR124W	0.999931						1.000000	5.000000	0.600264
YJL153C	YOR140W	0.999928						1.000000	5.000000	0.649788
YNL312W	YDL170W	0.999926						1.000000	5.000000	0.579821
YPL106C	YGL073W	0.999926						1.000000	5.000000	0.583864
YMR202W	YDR213W	0.999924						1.000000	5.000000	0.584585
YBR222C	YMR019W	0.999923						1.000000	5.000000	0.572626
YPL240C	YGL073W	0.999919	1.000000	1.000000	0.001395	0.052426	0.002786	0.000000	5.000000	0.543755
YNL007C	YGL073W	0.999919	1.000000	1.000000	0.002789	0.052426	0.005563	0.000000	5.000000	0.566212
YPR141C	YCL055W	0.999919						1.000000	5.000000	0.545878
YAL005C	YGL073W	0.999917	1.000000	1.000000	0.004184	0.064209	0.008333	0.000000	5.000000	0.547950
YJL026W	YER169W	0.999913						1.000000	5.000000	0.516674
YDR345C	YKL038W	0.999913						1.000000	5.000000	0.524945
YJL178C	YLR013W	0.999906						1.000000	5.000000	0.488643
YIR032C	YKR034W	0.999906						1.000000	5.000000	0.511679
YDR174W	YJL089W	0.999905						1.000000	5.000000	0.490739
YPL092W	YEL009C	0.999898						1.000000	5.000000	0.472612
YOR298C.A	YGL073W	0.999894						0.000000	5.000000	0.441323
YGR211W	YGL073W	0.999893						1.000000	5.000000	0.444427
YDL184C	YLR223C	0.999891						1.000000	5.000000	0.601736
YGL226W	YHL009C	0.999890						1.000000	5.000000	0.452323
YBR101C	YGL073W	0.999889	1.000000	1.000000	0.005579	0.074143	0.011096	0.000000	5.000000	0.438112
YBR230C	YMR280C	0.999883						1.000000	5.000000	0.444422
YJR104C	YHR206W	0.999880						1.000000	5.000000	0.429569
YLL026W	YMR042W	0.999880						1.000000	5.000000	0.415683
YIL052C	YLR223C	0.999879						0.000000	5.000000	0.551266
YPL249C.A	YLR223C	0.999876						0.000000	5.000000	0.554690
YLR420W	YLR014C	0.999873						1.000000	5.000000	0.420735
YDL130W	YLR223C	0.999872						0.000000	5.000000	0.429599
YOR052C	YKL185W	0.999871						1.000000	5.000000	0.405505
YNL327W	YDR146C	0.999870						1.000000	5.000000	0.409208
YPR035W	YOL116W	0.999870						1.000000	5.000000	0.395514
YCR005C	YMR280C	0.999870						1.000000	5.000000	0.401393
YMR186W	YGL073W	0.999866						1.000000	5.000000	0.399134
YGL077C	YMR021C	0.999865						1.000000	5.000000	0.398357
YNL134C	YOL089C	0.999865						1.000000	5.000000	0.412120
YFR033C	YKL109W	0.999864						1.000000	5.000000	0.380296
YJR139C	YOR032C	0.999861						1.000000	5.000000	0.391648
YML085C	YCR065W	0.999859						1.000000	5.000000	0.397048
YBR137W	YDR520C	0.999859						1.000000	5.000000	0.391169
YCR005C	YOL067C	0.999859						1.000000	5.000000	0.398073
YNL077W	YGL073W	0.999858						1.000000	5.000000	0.416570
YDR258C	YGL073W	0.999857						1.000000	5.000000	0.407489
YOR020C	YGL073W	0.999856	1.000000	1.000000	0.006974	0.082895	0.013850	0.000000	5.000000	0.460945
YGL055W	YMR164C	0.999855						1.000000	5.000000	0.392514
YNL300W	YKL185W	0.999855						1.000000	5.000000	0.382738
YDL179W	YDR146C	0.999851						1.000000	5.000000	0.381313
YGL189C	YLR223C	0.999850						1.000000	5.000000	0.463875
YPL250C	YGL073W	0.999847	0.000000	0.833333	0.006974	0.075447	0.013831	0.000000	5.000000	0.394341
