target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	0.999999						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999997						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999995						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999994						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999989						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999988						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999986						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999984						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999982						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999979						1.000000	5.000000	1.000000
YBR169C	YJL110C	0.999975						1.000000	5.000000	0.983579
YLR360W	YGL013C	0.999973						1.000000	5.000000	1.000000
YDR515W	YJR127C	0.999972						1.000000	5.000000	0.832091
YJL153C	YOR140W	0.999969						1.000000	5.000000	0.829079
YBR169C	YGL073W	0.999967						1.000000	5.000000	0.802439
YIL162W	YGL209W	0.999967						1.000000	5.000000	0.839856
YCL063W	YLR098C	0.999964						1.000000	5.000000	0.828637
YMR202W	YDR213W	0.999962						1.000000	5.000000	0.793439
YJL178C	YLR013W	0.999960						1.000000	5.000000	0.787108
YGR138C	YPR008W	0.999956						1.000000	5.000000	0.740383
YKL096W	YBR182C	0.999956						1.000000	5.000000	0.767665
YJL153C	YHL020C	0.999953						1.000000	5.000000	0.751875
YCR005C	YDR213W	0.999951						1.000000	5.000000	0.745877
YNL036W	YMR070W	0.999942						1.000000	5.000000	0.680730
YDR101C	YPL128C	0.999940						1.000000	5.000000	0.678690
YJR044C	YPR199C	0.999936						1.000000	5.000000	0.652916
YMR202W	YMR070W	0.999933						1.000000	5.000000	0.626135
YNR001C	YGL252C	0.999931						1.000000	5.000000	0.653482
YDR055W	YKL185W	0.999928						1.000000	5.000000	0.644044
YNL312W	YDL170W	0.999924						1.000000	5.000000	0.594877
YGR088W	YMR172W	0.999924						1.000000	5.000000	0.639584
YBR169C	YHR206W	0.999923						1.000000	5.000000	0.601319
YLR375W	YMR182C	0.999923						1.000000	5.000000	0.613258
YCR005C	YOL067C	0.999921						1.000000	5.000000	0.609740
YBR222C	YMR019W	0.999921						1.000000	5.000000	0.594978
YHR087W	YMR172W	0.999919						1.000000	5.000000	0.601621
YJL148W	YGR044C	0.999916						1.000000	5.000000	0.561638
YJR139C	YOR032C	0.999916						1.000000	5.000000	0.596863
YKR039W	YDR259C	0.999915						1.000000	5.000000	0.564330
YGL226W	YHL009C	0.999910						1.000000	5.000000	0.585611
YPR141C	YCL055W	0.999907						1.000000	5.000000	0.615250
YDR497C	YHL020C	0.999900						1.000000	5.000000	0.544531
YDR345C	YKL038W	0.999896						1.000000	5.000000	0.541117
YBR169C	YEL009C	0.999894						1.000000	5.000000	0.536298
YJR148W	YJR147W	0.999894						1.000000	5.000000	0.530522
YML085C	YCR065W	0.999888						1.000000	5.000000	0.518393
YHR179W	YML099C	0.999888						1.000000	5.000000	0.527824
YCL043C	YFL031W	0.999886						1.000000	5.000000	0.509138
YGR142W	YBL103C	0.999885						1.000000	5.000000	0.509622
YLR286C	YDR146C	0.999881						1.000000	5.000000	0.498360
YGL077C	YMR021C	0.999873						1.000000	5.000000	0.491748
YHR174W	YJL056C	0.999871						1.000000	5.000000	0.480398
YNL065W	YBR239C	0.999871						1.000000	5.000000	0.482520
YOL140W	YMR042W	0.999869						1.000000	5.000000	0.480281
YLR420W	YLR014C	0.999867						1.000000	5.000000	0.512593
YFL014W	YMR172W	0.999867						1.000000	5.000000	0.472507
YFR033C	YBR239C	0.999855						1.000000	5.000000	0.488852
YBR230C	YMR280C	0.999847						1.000000	5.000000	0.515809
YBL027W	YLR223C	0.999846						1.000000	5.000000	0.427597
YDR055W	YDR146C	0.999846						1.000000	5.000000	0.424078
YMR202W	YOL067C	0.999845						0.000000	-5.000000	0.409198
YLR287C-A	YLR131C	0.999844						1.000000	5.000000	0.437875
YHR143W	YDR146C	0.999843						1.000000	5.000000	0.448180
YKL164C	YDR146C	0.999841						1.000000	5.000000	0.433921
YER065C	YER184C	0.999841						1.000000	5.000000	0.442346
YIR034C	YDR463W	0.999840						1.000000	5.000000	0.432639
YML028W	YJL056C	0.999838						1.000000	5.000000	0.419192
YDR174W	YJL089W	0.999835						1.000000	5.000000	0.419778
YPR173C	YHL009C	0.999834						1.000000	5.000000	0.511761
YLR174W	YER184C	0.999830						1.000000	5.000000	0.468757
YDR225W	YER111C	0.999818						1.000000	5.000000	0.401963
YKL120W	YER169W	0.999813						1.000000	5.000000	0.402792
YCR005C	YMR280C	0.999812						1.000000	5.000000	0.398879
YOR285W	YDR423C	0.999808						1.000000	5.000000	0.397667
YKL007W	YMR164C	0.999805						1.000000	5.000000	0.406010
YPR035W	YOL116W	0.999804						1.000000	5.000000	0.397863
YER025W	YMR042W	0.999798						1.000000	5.000000	0.397974
YFR041C	YMR019W	0.999787						1.000000	5.000000	0.359004
YIR032C	YKR034W	0.999785						1.000000	5.000000	0.343508
YIL162W	YDR043C	0.999784						1.000000	5.000000	0.344183
YGL253W	YKL038W	0.999782						1.000000	5.000000	0.364146
YKL216W	YLR014C	0.999781						1.000000	5.000000	0.336580
YBL027W	YOL028C	0.999780						1.000000	5.000000	0.342611
YJL034W	YFL031W	0.999777						1.000000	5.000000	0.378538
YDR224C	YER111C	0.999775						1.000000	5.000000	0.342059
YJL190C	YLR223C	0.999773						1.000000	5.000000	0.359280
YHR179W	YJL089W	0.999771						1.000000	5.000000	0.357774
YHR141C	YNL314W	0.999770						1.000000	5.000000	0.356067
YMR202W	YCR065W	0.999767						1.000000	5.000000	0.332515
YGL253W	YGL035C	0.999766						1.000000	5.000000	0.358236
YOR230W	YLR131C	0.999766						1.000000	5.000000	0.360718
YGR175C	YIR033W	0.999762						1.000000	5.000000	0.357401
YJL106W	YJR094C	0.999758						1.000000	5.000000	0.340780
YNL135C	YNL314W	0.999752						1.000000	5.000000	0.334154
YJR077C	YOR358W	0.999747						1.000000	5.000000	0.329268
YBR039W	YOR358W	0.999741						1.000000	5.000000	0.312205
YBR208C	YKR034W	0.999732						1.000000	5.000000	0.330386
YOR020C	YGL073W	0.999722						1.000000	5.000000	0.318710
YKL060C	YNL199C	0.999712						1.000000	5.000000	0.328289
YPL231W	YHL020C	0.999711						1.000000	5.000000	0.305970
YOL055C	YDR081C	0.999701						1.000000	5.000000	0.292995
YLR286C	YGL096W	0.999699						1.000000	5.000000	0.312108
YHR174W	YNL199C	0.999698						1.000000	5.000000	0.307692
YKL120W	YLR451W	0.999698						1.000000	5.000000	0.300774
YGR209C	YOL028C	0.999697						1.000000	5.000000	0.297805
YOR206W	YMR042W	0.999695						1.000000	5.000000	0.291538
YKR024C	YPL128C	0.999695						1.000000	5.000000	0.282302
YLR355C	YLR451W	0.999690						1.000000	5.000000	0.296918
YKR097W	YER184C	0.999675						1.000000	5.000000	0.327019
YER091C	YNL103W	0.999673						1.000000	5.000000	0.296534
YNL030W	YNL103W	0.999673						1.000000	5.000000	0.299557
YHR087W	YLR176C	0.999670						1.000000	5.000000	0.304609
YML052W	YPL248C	0.999670						1.000000	5.000000	0.307051
YBL003C	YER111C	0.999667						1.000000	5.000000	0.319516
YOL140W	YML099C	0.999665						1.000000	5.000000	0.292875
YER117W	YLR403W	0.999661						1.000000	5.000000	0.295517
YBR039W	YKL109W	0.999654						1.000000	5.000000	0.288948
YAL054C	YMR280C	0.999654						1.000000	5.000000	0.295725
YER124C	YDR146C	0.999643						1.000000	5.000000	0.277798
YMR194W	YDR421W	0.999643						1.000000	5.000000	0.278117
YEL054C	YLR223C	0.999642						1.000000	5.000000	0.274531
YKL060C	YOR344C	0.999635						1.000000	5.000000	0.271878
YPL024W	YMR164C	0.999629						1.000000	5.000000	0.274807
YAL062W	YPR199C	0.999628						1.000000	5.000000	0.337935
YBR092C	YDR081C	0.999624						1.000000	5.000000	0.307877
YBR181C	YLR403W	0.999624						1.000000	5.000000	0.265892
YJL159W	YDR146C	0.999620	0.000000	0.000000	0.000000	-0.000548	0.000000	0.000000	5.000000	0.261385
YNL055C	YKL109W	0.999619						1.000000	5.000000	0.265106
YPL135W	YPL202C	0.999602						1.000000	5.000000	0.275660
YPL223C	YMR172W	0.999595						1.000000	5.000000	0.310995
YAL062W	YBR297W	0.999594						1.000000	5.000000	0.281068
YDR378C	YDR421W	0.999592						1.000000	5.000000	0.252607
YGR157W	YHL020C	0.999583						1.000000	5.000000	0.249866
YNL031C	YIR017C	0.999583						1.000000	5.000000	0.254089
YCR005C	YNL027W	0.999582						1.000000	5.000000	0.296267
YMR186W	YGL073W	0.999575	1.000000	0.500000	0.001427	0.026128	0.002845	0.000000	5.000000	0.249815
YLR286C	YPL177C	0.999548						1.000000	5.000000	0.246477
YBR011C	YIR017C	0.999541						1.000000	5.000000	0.247375
YML008C	YMR070W	0.999540						1.000000	5.000000	0.241116
YDL075W	YOR032C	0.999540						1.000000	5.000000	0.242264
YGR282C	YKL112W	0.999538						1.000000	5.000000	0.225785
YOL109W	YPL133C	0.999534						1.000000	5.000000	0.236347
YLR390W-A	YPL089C	0.999534						1.000000	5.000000	0.266975
YDR055W	YPL089C	0.999534						1.000000	5.000000	0.253047
YJR121W	YPL133C	0.999526						1.000000	5.000000	0.247723
YBL003C	YDL056W	0.999515						1.000000	5.000000	0.238304
YLR142W	YKL015W	0.999508						1.000000	5.000000	0.257716
YER183C	YBR240C	0.999506						1.000000	5.000000	0.290022
YPR035W	YDR451C	0.999506						1.000000	5.000000	0.263694
YOR167C	YLR223C	0.999491						1.000000	5.000000	0.269685
YNR050C	YPL038W	0.999488						1.000000	5.000000	0.258408
YHR018C	YBL103C	0.999476						1.000000	5.000000	0.216636
YBL002W	YDL056W	0.999475						1.000000	5.000000	0.213786
YML028W	YKL015W	0.999471						1.000000	5.000000	0.229639
YDR155C	YPR065W	0.999464						1.000000	5.000000	0.235987
YDL061C	YLR223C	0.999457						1.000000	5.000000	0.224708
YNL327W	YDR146C	0.999453	1.000000	0.666667	0.002853	0.042983	0.005682	0.000000	5.000000	0.225610
YOL077C	YNL314W	0.999448						1.000000	5.000000	0.218121
YPR036W	YDR451C	0.999446						1.000000	5.000000	0.256245
YNR044W	YCL055W	0.999443						1.000000	5.000000	0.232542
YER065C	YMR280C	0.999441						1.000000	5.000000	0.259775
YJR044C	YIR018W	0.999438						1.000000	5.000000	0.260481
YKR007W	YBR297W	0.999433						1.000000	5.000000	0.216670
YBL002W	YGR249W	0.999432						1.000000	5.000000	0.222829
YOR027W	YKL020C	0.999422						1.000000	5.000000	0.220947
YPL230W	YDR216W	0.999422						1.000000	5.000000	0.297290
YLR286C	YKL185W	0.999420						0.000000	-5.000000	0.232928
YDL075W	YLR223C	0.999417						1.000000	5.000000	0.222441
YOR075W	YBR297W	0.999415						1.000000	5.000000	0.241856
YJL178C	YMR182C	0.999414						0.000000	5.000000	0.207947
YKR097W	YIL036W	0.999411						1.000000	5.000000	0.228655
YKL096W	YPL089C	0.999408						1.000000	5.000000	0.220090
YHR005C-A	YKL038W	0.999390						1.000000	5.000000	0.217448
YMR194W	YLR223C	0.999376						1.000000	5.000000	0.218965
YBR101C	YGL073W	0.999376	1.000000	0.750000	0.004280	0.055974	0.008511	0.000000	5.000000	0.239877
YJL164C	YGL035C	0.999375						1.000000	5.000000	0.212980
YGL012W	YLR228C	0.999374						1.000000	5.000000	0.220609
YOR027W	YGL073W	0.999371						1.000000	5.000000	0.196976
YGR243W	YGL071W	0.999354						1.000000	5.000000	0.207935
YML052W	YNL216W	0.999353						1.000000	5.000000	0.255263
YJL196C	YIR033W	0.999342						1.000000	5.000000	0.261836
YKL152C	YNL199C	0.999340						1.000000	5.000000	0.237109
YJR007W	YBL005W	0.999340						1.000000	5.000000	0.228758
YDR342C	YNL027W	0.999338						1.000000	5.000000	0.205710
YFR033C	YKL109W	0.999338						1.000000	5.000000	0.223900
YBR009C	YER111C	0.999331						0.000000	5.000000	0.202930
YLR216C	YGL073W	0.999328						1.000000	5.000000	0.219017
YDL192W	YNL216W	0.999326						1.000000	5.000000	0.213351
YMR143W	YLR223C	0.999322						0.000000	5.000000	0.271404
YLR110C	YFL021W	0.999317						1.000000	5.000000	0.211238
YBR294W	YDR451C	0.999315						1.000000	5.000000	0.204898
YBR078W	YNL216W	0.999315						1.000000	5.000000	0.187573
YNL036W	YDR216W	0.999311						1.000000	5.000000	0.224655
YLR185W	YLR223C	0.999311						1.000000	5.000000	0.284170
YKR039W	YIR023W	0.999303						1.000000	5.000000	0.207296
YHR208W	YLR451W	0.999299						1.000000	5.000000	0.206072
YKL120W	YDR423C	0.999298						1.000000	5.000000	0.195312
YDR536W	YMR172W	0.999296						1.000000	5.000000	0.240623
YNL156C	YDL020C	0.999289						1.000000	5.000000	0.198635
YBR230C	YMR037C	0.999285						1.000000	5.000000	0.219519
YAL012W	YOL028C	0.999285						1.000000	5.000000	0.223124
YCL025C	YHR006W	0.999278						1.000000	5.000000	0.191380
YGL225W	YIR033W	0.999274						1.000000	5.000000	0.211140
YIR032C	YER040W	0.999268						1.000000	5.000000	0.192492
YNL007C	YGL073W	0.999260	1.000000	0.800000	0.005706	0.066835	0.011331	0.000000	5.000000	0.273593
YER035W	YGL073W	0.999251						1.000000	5.000000	0.201506
YDR377W	YDR421W	0.999242						1.000000	5.000000	0.185180
YKL096W	YKL020C	0.999218						1.000000	5.000000	0.170373
YER177W	YHR178W	0.999215						1.000000	5.000000	0.194732
YGR180C	YLR176C	0.999210						1.000000	5.000000	0.187334
YPR035W	YER040W	0.999193						1.000000	5.000000	0.180679
YPL240C	YGL073W	0.999188	1.000000	0.833333	0.007133	0.076321	0.014144	0.000000	5.000000	0.186855
YCR031C	YIR018W	0.999188						1.000000	5.000000	0.238718
YDR529C	YKL109W	0.999186						1.000000	5.000000	0.184076
YHR200W	YGL096W	0.999176						1.000000	5.000000	0.180999
YPL163C	YLR228C	0.999170						1.000000	5.000000	0.181136
