target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YBR105C	YPL133C	0.999986						1.000000	5.000000	1.000000
YBR105C	YBR239C	0.999986						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999986						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999986						1.000000	5.000000	1.000000
YBR105C	YNL216W	0.999986						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999983						1.000000	5.000000	1.000000
YPR141C	YCL055W	0.999982						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999973						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999972						1.000000	5.000000	0.988146
YBR169C	YJL110C	0.999968						1.000000	5.000000	0.949251
YMR202W	YDR213W	0.999966						1.000000	5.000000	0.915932
YCL063W	YLR098C	0.999964						1.000000	5.000000	0.904125
YPR157W	YIL131C	0.999963						1.000000	5.000000	0.855444
YJR044C	YPR199C	0.999963						1.000000	5.000000	0.883730
YNR001C	YGL252C	0.999960						1.000000	5.000000	0.860698
YDR101C	YPL128C	0.999957						1.000000	5.000000	0.808427
YDR174W	YJL089W	0.999955						1.000000	5.000000	0.790096
YIL162W	YGL209W	0.999954						1.000000	5.000000	0.779515
YHR128W	YDR520C	0.999953						1.000000	5.000000	0.780805
YBR169C	YGL073W	0.999952						1.000000	5.000000	0.714359
YJL178C	YLR013W	0.999946						1.000000	5.000000	0.714631
YBR169C	YHR206W	0.999946						1.000000	5.000000	0.694854
YKR039W	YDR259C	0.999944						1.000000	5.000000	0.679441
YML085C	YCR065W	0.999942						1.000000	5.000000	0.696148
YPR035W	YOL116W	0.999942						1.000000	5.000000	0.683834
YPR173C	YHL009C	0.999942						1.000000	5.000000	0.686037
YDR345C	YKL038W	0.999941						1.000000	5.000000	0.681875
YKL216W	YLR014C	0.999934						1.000000	5.000000	0.639592
YOL155C	YGR044C	0.999933						1.000000	5.000000	0.639560
YGL062W	YOL067C	0.999929						1.000000	5.000000	0.600114
YOR236W	YBR182C	0.999926						1.000000	5.000000	0.636464
YBR222C	YMR019W	0.999921						1.000000	5.000000	0.551913
YDR497C	YHL020C	0.999920						1.000000	5.000000	0.561327
YMR202W	YMR070W	0.999919						1.000000	5.000000	0.550701
YGL077C	YMR021C	0.999915						1.000000	5.000000	0.545451
YDR515W	YJR127C	0.999915						1.000000	5.000000	0.558494
YDL184C	YDR421W	0.999912						1.000000	5.000000	0.528359
YBR208C	YKR034W	0.999912						1.000000	5.000000	0.536148
YER062C	YMR172W	0.999909						1.000000	5.000000	0.523261
YPR119W	YOR372C	0.999907						1.000000	5.000000	0.535915
YPR157W	YML007W	0.999906						1.000000	5.000000	0.452503
YGL253W	YKL038W	0.999904						1.000000	5.000000	0.503895
YJL088W	YMR042W	0.999899						1.000000	5.000000	0.486521
YHL048W	YMR182C	0.999894						1.000000	5.000000	0.447350
YGL253W	YGL035C	0.999885						1.000000	5.000000	0.441045
YLR375W	YMR182C	0.999884						1.000000	5.000000	0.445003
YOR289W	YHR006W	0.999883						1.000000	5.000000	0.438902
YJR139C	YOR032C	0.999881						1.000000	5.000000	0.427901
YJL034W	YFL031W	0.999881						1.000000	5.000000	0.437098
YGL055W	YMR164C	0.999880						1.000000	5.000000	0.433330
YGR172C	YPL248C	0.999879						1.000000	5.000000	0.435571
YJL088W	YML099C	0.999879						1.000000	5.000000	0.435870
YIR034C	YDR463W	0.999870						1.000000	5.000000	0.418448
YDR154C	YER169W	0.999865						1.000000	5.000000	0.416516
YCL043C	YFL031W	0.999864						1.000000	5.000000	0.410364
YML123C	YFR034C	0.999863						1.000000	5.000000	0.409631
YLR372W	YIR033W	0.999856						1.000000	5.000000	0.409632
YBL027W	YLR223C	0.999854						1.000000	5.000000	0.407384
YDR225W	YER111C	0.999849						1.000000	5.000000	0.386788
YNL327W	YDR146C	0.999840						1.000000	5.000000	0.360369
YMR304C.A	YKL185W	0.999835						0.000000	5.000000	0.378426
YMR305C	YKL185W	0.999831						1.000000	5.000000	0.372055
YDR298C	YKL109W	0.999830						1.000000	5.000000	0.426554
YJL153C	YOR140W	0.999827						1.000000	5.000000	0.382577
YNL134C	YOL089C	0.999827						1.000000	5.000000	0.368132
YJR044C	YIR018W	0.999824						1.000000	5.000000	0.381474
YIR032C	YKR034W	0.999823						1.000000	5.000000	0.388762
