target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YJL178C	YLR013W	0.999999						1.000000	5.000000	1.000000
YHR128W	YDR520C	0.999997						1.000000	5.000000	1.000000
YDR101C	YPL128C	0.999992						1.000000	5.000000	1.000000
YDR101C	YKL032C	0.999988						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999983						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999979						1.000000	5.000000	1.000000
YGR138C	YPR008W	0.999975						1.000000	5.000000	1.000000
YGR138C	YER111C	0.999971						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999965						1.000000	5.000000	1.000000
YGR138C	YHR206W	0.999964						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999958						1.000000	5.000000	1.000000
YGR138C	YKL062W	0.999954						1.000000	5.000000	1.000000
YGR138C	YPR104C	0.999950						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999946						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999942						1.000000	5.000000	1.000000
YGR138C	YMR037C	0.999938						1.000000	5.000000	1.000000
YGR138C	YMR016C	0.999934						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999929						1.000000	5.000000	1.000000
YBR169C	YJL110C	0.999925						1.000000	5.000000	0.937106
YCL064C	YLR098C	0.999921						1.000000	5.000000	0.924180
YKR039W	YDR259C	0.999917						1.000000	5.000000	0.919436
YFR033C	YBR239C	0.999913						1.000000	5.000000	0.892819
YCL025C	YHR006W	0.999909						1.000000	5.000000	0.871287
YCR005C	YDR213W	0.999904						1.000000	5.000000	0.821927
YKL096W	YBR182C	0.999900						1.000000	5.000000	0.784346
YCR005C	YOL067C	0.999892						1.000000	5.000000	0.761872
YBR222C	YMR019W	0.999884						1.000000	5.000000	0.714437
YLR420W	YLR014C	0.999881						1.000000	5.000000	0.710976
YJL153C	YOR140W	0.999876						1.000000	5.000000	0.739523
YNL312W	YDL170W	0.999875						1.000000	5.000000	0.698289
YMR202W	YDR213W	0.999874						1.000000	5.000000	0.766551
YJR044C	YPR199C	0.999873						1.000000	5.000000	0.690635
YML085C	YCR065W	0.999865						1.000000	5.000000	0.673881
YKL007W	YMR164C	0.999860						1.000000	5.000000	0.655792
YNR001C	YGL252C	0.999855						1.000000	5.000000	0.671600
YBR169C	YGL073W	0.999855						1.000000	5.000000	0.578490
YDR055W	YKL185W	0.999855						1.000000	5.000000	0.638234
YBR092C	YDR081C	0.999851						1.000000	5.000000	0.596926
YJL153C	YHL020C	0.999838						1.000000	5.000000	0.661399
YJL148W	YGR044C	0.999838						1.000000	5.000000	0.575014
YJR148W	YJR147W	0.999836						1.000000	5.000000	0.569049
YKL120W	YER169W	0.999827						1.000000	5.000000	0.560390
YCR005C	YMR280C	0.999821						1.000000	5.000000	0.546960
YPR173C	YHL009C	0.999820						1.000000	5.000000	0.546504
YJR139C	YOR032C	0.999811						1.000000	5.000000	0.518364
