target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YGR157W	YDR123C	0.999957						1.000000	5.000000	1.000000
YGR157W	YDR253C	0.999957						1.000000	5.000000	1.000000
YOR289W	YEL009C	0.999957						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999957						1.000000	5.000000	1.000000
YBR092C	YIR018W	0.999957						1.000000	5.000000	1.000000
YGR157W	YMR037C	0.999957						1.000000	5.000000	1.000000
YOR289W	YJR060W	0.999957						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999957						1.000000	5.000000	1.000000
YGR157W	YNL216W	0.999957						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999957						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999957						1.000000	5.000000	1.000000
YGR157W	YGL073W	0.999957						1.000000	5.000000	1.000000
YDR101C	YKL032C	0.999957						1.000000	5.000000	1.000000
YJL178C	YLR013W	0.999957						1.000000	5.000000	1.000000
YDR101C	YPL128C	0.999957						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999957						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999957						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999957						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999957						1.000000	5.000000	1.000000
YOR289W	YHR006W	0.999957						1.000000	5.000000	1.000000
YOR236W	YBR182C	0.999957						1.000000	5.000000	1.000000
YOR236W	YML007W	0.999957						1.000000	5.000000	1.000000
YOR236W	YOR162C	0.999957						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999957						1.000000	5.000000	1.000000
YBR092C	YMR043W	0.999957						1.000000	5.000000	1.000000
YBR092C	YDR081C	0.999957						1.000000	5.000000	1.000000
YGR157W	YHL020C	0.999957						1.000000	5.000000	1.000000
YOR236W	YIL131C	0.999957						1.000000	5.000000	1.000000
YGR157W	YOL108C	0.999957						1.000000	5.000000	1.000000
YJR104C	YGL166W	0.999912						1.000000	5.000000	0.983768
YGR138C	YPR008W	0.999907						1.000000	5.000000	0.964676
YFR033C	YBR239C	0.999906						1.000000	5.000000	0.915136
YJL153C	YOR140W	0.999903						1.000000	5.000000	0.899113
YJL153C	YHL020C	0.999899						1.000000	5.000000	0.873086
YJL148W	YGR044C	0.999893						1.000000	5.000000	0.782948
YGR138C	YER111C	0.999885						1.000000	5.000000	0.862579
YBR222C	YMR019W	0.999884						1.000000	5.000000	0.738483
YFL021W	YJL110C	0.999883						1.000000	5.000000	0.715298
YMR202W	YDR213W	0.999879						1.000000	5.000000	0.710369
YFR017C	YER028C	0.999876						1.000000	5.000000	0.680165
YCR005C	YDR213W	0.999876						1.000000	5.000000	0.688416
YFR033C	YKL109W	0.999867						1.000000	5.000000	0.620292
YJR044C	YPR199C	0.999867						1.000000	5.000000	0.658143
YHR128W	YDR520C	0.999861						1.000000	5.000000	0.599933
YGR138C	YPR104C	0.999860						1.000000	5.000000	0.673581
YGL062W	YOL067C	0.999860						1.000000	5.000000	0.633494
YPR173C	YHL009C	0.999856						1.000000	5.000000	0.596784
YNL300W	YKL185W	0.999856						1.000000	5.000000	0.596780
YLR375W	YMR182C	0.999846						1.000000	5.000000	0.561713
YNL312W	YDL170W	0.999845						1.000000	5.000000	0.543621
YGL055W	YMR164C	0.999840						1.000000	5.000000	0.522470
YDR174W	YJL089W	0.999838						1.000000	5.000000	0.517894
YKL216W	YLR014C	0.999834						1.000000	5.000000	0.526319
YAL062W	YPR199C	0.999831						1.000000	5.000000	0.488911
YMR186W	YDR259C	0.999830						1.000000	5.000000	0.491313
YGR138C	YHR206W	0.999828						1.000000	5.000000	0.772236
YLR420W	YLR014C	0.999822						1.000000	5.000000	0.465892
YDR345C	YKL038W	0.999821						1.000000	5.000000	0.465526
YJL217W	YMR021C	0.999818						1.000000	5.000000	0.462541
YER183C	YBR240C	0.999814						1.000000	5.000000	0.458804
YML085C	YCR065W	0.999807						1.000000	5.000000	0.441321
YGL226W	YHL009C	0.999807						1.000000	5.000000	0.442369
YBL107C	YBR240C	0.999801						1.000000	5.000000	0.435618
YDL184C	YDR421W	0.999793						1.000000	5.000000	0.427112
YJL159W	YDR146C	0.999787						1.000000	5.000000	0.423868
YJR104C	YML007W	0.999784						1.000000	5.000000	0.418823
YCR005C	YOL067C	0.999784						1.000000	5.000000	0.421684
YHR018C	YER040W	0.999784						1.000000	5.000000	0.428842
YLR174W	YER184C	0.999783						1.000000	5.000000	0.422820
YBR208C	YKR034W	0.999779						1.000000	5.000000	0.418348
YNL327W	YDR146C	0.999777						1.000000	5.000000	0.414617
YJL026W	YER169W	0.999776						1.000000	5.000000	0.416160
YCR005C	YMR280C	0.999776						1.000000	5.000000	0.414685
YER065C	YER184C	0.999775						1.000000	5.000000	0.414707
YFL021W	YKR034W	0.999764						1.000000	5.000000	0.409150
YCL043C	YFL031W	0.999760						1.000000	5.000000	0.407722
YHL048W	YMR182C	0.999757						1.000000	5.000000	0.405566
YJR139C	YOR032C	0.999751						1.000000	5.000000	0.398885
YOL039W	YLR223C	0.999750						1.000000	5.000000	0.383194
YBR230C	YMR280C	0.999750						1.000000	5.000000	0.401187
YHR183W	YDR310C	0.999747						1.000000	5.000000	0.390713
YJL153C	YDR207C	0.999745						1.000000	5.000000	0.398036
YMR202W	YMR070W	0.999739						1.000000	5.000000	0.387895
YKL007W	YMR164C	0.999737						1.000000	5.000000	0.383806
YGL103W	YLR223C	0.999734						0.000000	5.000000	0.379309
YNL036W	YMR070W	0.999734						1.000000	5.000000	0.389868
YER103W	YGL073W	0.999732						1.000000	5.000000	0.405608
YBR137W	YDR520C	0.999731						1.000000	5.000000	0.382065
YHR051W	YBL021C	0.999724						1.000000	5.000000	0.374991
YFR033C	YJR060W	0.999723						1.000000	5.000000	0.500845
YFL014W	YOL116W	0.999723						1.000000	5.000000	0.373729
YIR032C	YKR034W	0.999722						1.000000	5.000000	0.370793
YGL055W	YIR033W	0.999706						1.000000	5.000000	0.360056
YJR104C	YEL009C	0.999703						1.000000	5.000000	0.355916
YNR067C	YLR131C	0.999698						1.000000	5.000000	0.349996
YNL327W	YLR131C	0.999697						1.000000	5.000000	0.348195
YDR050C	YPL075W	0.999692						1.000000	5.000000	0.350930
YDR154C	YER169W	0.999692						1.000000	5.000000	0.351131
YDR084C	YML099C	0.999687						1.000000	5.000000	0.353063
YJR121W	YKL109W	0.999686						1.000000	5.000000	0.347561
YMR202W	YCR065W	0.999683						1.000000	5.000000	0.342945
YDR077W	YJL056C	0.999682						1.000000	5.000000	0.345413
YNL117W	YER184C	0.999681						1.000000	5.000000	0.341169
YDR225W	YER111C	0.999678						1.000000	5.000000	0.339301
YJL078C	YLR131C	0.999669						1.000000	5.000000	0.349248
YBL030C	YKL109W	0.999665	0.000000	0.000000	0.000000	-0.000554	0.000000	0.000000	5.000000	0.325556
YDL075W	YOR032C	0.999661						1.000000	5.000000	0.327870
YHR051W	YKL109W	0.999661						1.000000	5.000000	0.325378
YJL034W	YFL031W	0.999659						1.000000	5.000000	0.325962
YIL069C	YLR403W	0.999652						1.000000	5.000000	0.320575
YAL038W	YPL075W	0.999650						1.000000	5.000000	0.324377
YAL062W	YBR297W	0.999647						1.000000	5.000000	0.320428
YDR224C	YER111C	0.999642						1.000000	5.000000	0.316828
YJL153C	YOL108C	0.999639						1.000000	5.000000	0.306416
YNL077W	YGL073W	0.999632						1.000000	5.000000	0.318383
YER177W	YPL075W	0.999631						1.000000	5.000000	0.311624
YKL152C	YPL075W	0.999630						1.000000	5.000000	0.310070
YLR044C	YPL075W	0.999630						1.000000	5.000000	0.313603
YGR234W	YOL089C	0.999629						1.000000	5.000000	0.312082
YLR038C	YKL109W	0.999628						1.000000	5.000000	0.305513
YKR039W	YDR259C	0.999623						1.000000	5.000000	0.303875
YGR142W	YGL073W	0.999622						1.000000	5.000000	0.304606
YDR148C	YKL109W	0.999620						1.000000	5.000000	0.316563
YOR375C	YLR451W	0.999615						1.000000	5.000000	0.299448
YJR104C	YHR206W	0.999609						1.000000	5.000000	0.301018
YPL106C	YGL073W	0.999604						1.000000	5.000000	0.298326
YNL030W	YER111C	0.999598						1.000000	5.000000	0.298529
YLR110C	YML027W	0.999598						1.000000	5.000000	0.298788
YDR377W	YDR421W	0.999593						1.000000	5.000000	0.297601
YER150W	YGL073W	0.999589						1.000000	5.000000	0.295492
YKR039W	YER040W	0.999587						1.000000	5.000000	0.293338
YOR293W	YLR223C	0.999586						1.000000	5.000000	0.292162
YLL026W	YMR042W	0.999579						1.000000	5.000000	0.292517
YBL099W	YKL109W	0.999576						1.000000	5.000000	0.294632
YJR121W	YPL133C	0.999573						1.000000	5.000000	0.292193
YDR171W	YGL073W	0.999570	1.000000	0.500000	0.001395	0.025821	0.002782	0.000000	5.000000	0.286865
YGR027C	YLR223C	0.999566						0.000000	5.000000	0.293171
YNL134C	YOL089C	0.999564						1.000000	5.000000	0.287458
YNL030W	YNL103W	0.999555						1.000000	5.000000	0.281482
YLR294C	YKL109W	0.999554						1.000000	5.000000	0.300782
YDR298C	YKL109W	0.999551						1.000000	5.000000	0.287257
YBL045C	YKL109W	0.999551						1.000000	5.000000	0.270064
YBL003C	YER111C	0.999551						1.000000	5.000000	0.282999
YAL012W	YOL028C	0.999548						1.000000	5.000000	0.313389
YKL164C	YDR146C	0.999544	1.000000	0.666667	0.002789	0.042486	0.005556	0.000000	5.000000	0.271389
YDR077W	YPL089C	0.999543						1.000000	5.000000	0.279792
YGL253W	YKL038W	0.999541						1.000000	5.000000	0.272337
YER091C	YNL103W	0.999540						1.000000	5.000000	0.284109
YBR101C	YGL073W	0.999529	1.000000	0.750000	0.004184	0.055330	0.008322	0.000000	5.000000	0.280072
YDL198C	YER040W	0.999527						1.000000	5.000000	0.275478
YPL271W	YKL109W	0.999525						1.000000	5.000000	0.276062
YDR077W	YMR070W	0.999523						1.000000	5.000000	0.272312
YLR395C	YKL109W	0.999523						1.000000	5.000000	0.269951
YPL028W	YDR451C	0.999511						1.000000	5.000000	0.266058
YCL018W	YLR451W	0.999511						1.000000	5.000000	0.273311
YEL024W	YKL109W	0.999509						1.000000	5.000000	0.268814
YLR304C	YBL103C	0.999508						1.000000	5.000000	0.267417
YKR097W	YER184C	0.999501						1.000000	5.000000	0.277555
YGR043C	YMR172W	0.999501						1.000000	5.000000	0.269695
YFR017C	YLR403W	0.999497						1.000000	5.000000	0.247452
YNL007C	YGL073W	0.999495	1.000000	0.800000	0.005579	0.066068	0.011080	0.000000	5.000000	0.259126
YDL179W	YDR146C	0.999495						1.000000	5.000000	0.260407
YBR208C	YER040W	0.999494						1.000000	5.000000	0.265100
YPL111W	YML099C	0.999493						1.000000	5.000000	0.263101
YGR211W	YGL073W	0.999489						1.000000	5.000000	0.260067
YNL031C	YML027W	0.999479						1.000000	5.000000	0.259323
YPR020W	YKL109W	0.999477						1.000000	5.000000	0.270500
YOR285W	YDR423C	0.999475						1.000000	5.000000	0.257996
YJL068C	YER169W	0.999472						1.000000	5.000000	0.259140
YPR145W	YER040W	0.999472						1.000000	5.000000	0.262727
YOR298C.A	YGL073W	0.999465						0.000000	5.000000	0.254198
YDL084W	YPL075W	0.999459						1.000000	5.000000	0.252799
YDR133C	YHL027W	0.999457						1.000000	5.000000	0.250954
YER025W	YMR042W	0.999455						1.000000	5.000000	0.251011
YJR152W	YER040W	0.999453						1.000000	5.000000	0.254068
YNL142W	YER040W	0.999448						1.000000	5.000000	0.240171
YPL143W	YLR223C	0.999447						0.000000	5.000000	0.247633
YPR124W	YMR021C	0.999445						1.000000	5.000000	0.246385
YDR378C	YDR421W	0.999433						1.000000	5.000000	0.247166
YBR071W	YKL185W	0.999433						1.000000	5.000000	0.244701
YJL164C	YMR280C	0.999428						1.000000	5.000000	0.242532
YEL071W	YBL103C	0.999424						1.000000	5.000000	0.240527
YBR031W	YLR223C	0.999423						0.000000	5.000000	0.244625
YHR051W	YBL103C	0.999415						1.000000	5.000000	0.237261
YBL027W	YLR223C	0.999412						0.000000	5.000000	0.238830
YDR447C	YLR403W	0.999411						1.000000	5.000000	0.190141
YML128C	YDR216W	0.999410						1.000000	5.000000	0.231421
YBR009C	YER111C	0.999409						0.000000	5.000000	0.231928
YFL021W	YGL237C	0.999409						1.000000	5.000000	0.225984
YOR052C	YKL185W	0.999405						1.000000	5.000000	0.236149
YJL148W	YNL216W	0.999403						1.000000	5.000000	0.237469
YLR355C	YHR124W	0.999401						1.000000	5.000000	0.243305
YMR186W	YLR403W	0.999395						1.000000	5.000000	0.232419
YDL075W	YPL177C	0.999394						1.000000	5.000000	0.232281
YNL300W	YER111C	0.999391						1.000000	5.000000	0.234740
YCR012W	YPL075W	0.999391	1.000000	0.833333	0.006974	0.075447	0.013831	0.000000	5.000000	0.218947
YJR077C	YOR358W	0.999384						1.000000	5.000000	0.228386
YNL055C	YKL109W	0.999376						1.000000	5.000000	0.229317
YPR132W	YLR223C	0.999373						1.000000	5.000000	0.228064
YLR355C	YLR451W	0.999371						1.000000	5.000000	0.229194
YIR031C	YER040W	0.999366	0.000000	0.714286	0.006974	0.069642	0.013812	0.000000	5.000000	0.241288
YFR041C	YMR019W	0.999366						1.000000	5.000000	0.225162
YGR189C	YDR146C	0.999363						1.000000	5.000000	0.225355
YBR208C	YIR023W	0.999358						1.000000	5.000000	0.225892
YAL005C	YGL073W	0.999356	1.000000	0.750000	0.008368	0.078252	0.016552	0.000000	5.000000	0.220144
YBL092W	YLR223C	0.999354						1.000000	5.000000	0.221884
YHR208W	YLR451W	0.999353						1.000000	5.000000	0.229008
YLR377C	YER184C	0.999350						1.000000	5.000000	0.224186
YKR007W	YBR297W	0.999349						1.000000	5.000000	0.224252
YHR200W	YGL096W	0.999342						1.000000	5.000000	0.222057
YNL030W	YIR017C	0.999340						1.000000	5.000000	0.222016
YFL021W	YER040W	0.999339						1.000000	5.000000	0.230959
YDR377W	YKL109W	0.999336						1.000000	5.000000	0.218883
YHR051W	YOR358W	0.999330						1.000000	5.000000	0.219638
YOL052C.A	YDR216W	0.999328						0.000000	5.000000	0.217026
YOR136W	YDR043C	0.999320						1.000000	5.000000	0.219957
YDR258C	YGL073W	0.999319						1.000000	5.000000	0.215516
YJL190C	YLR223C	0.999318						1.000000	5.000000	0.226984
YER062C	YMR172W	0.999318						1.000000	5.000000	0.214607
YML123C	YDL106C	0.999317						1.000000	5.000000	0.217975
YNL031C	YER111C	0.999312						1.000000	5.000000	0.216737
YJR025C	YDR310C	0.999312						1.000000	5.000000	0.216574
YBL003C	YDL056W	0.999310						1.000000	5.000000	0.214695
YJR044C	YIR018W	0.999306						1.000000	5.000000	0.209098
YLR167W	YLR223C	0.999305						1.000000	5.000000	0.214900
YJL026W	YLR176C	0.999305						1.000000	5.000000	0.216179
YIR032C	YER040W	0.999300						1.000000	5.000000	0.214480
YGL055W	YPL202C	0.999288						1.000000	5.000000	0.210193
YOR375C	YER040W	0.999286						1.000000	5.000000	0.212031
YBL002W	YDL056W	0.999286						1.000000	5.000000	0.210536
YLR216C	YGL073W	0.999273						1.000000	5.000000	0.206469
YPR043W	YLR223C	0.999272						1.000000	5.000000	0.168485
YOL077W.A	YKL109W	0.999270						0.000000	5.000000	0.207370
YLR325C	YLR223C	0.999267						0.000000	5.000000	0.207332
YGR192C	YPL075W	0.999266	1.000000	0.777778	0.009763	0.086135	0.019284	0.000000	5.000000	0.183618
YKL085W	YKL109W	0.999264						0.000000	5.000000	0.206986
YKR006C	YBR297W	0.999262						1.000000	5.000000	0.204641
YKL152C	YNL199C	0.999260						1.000000	5.000000	0.206587
YPL158C	YDR146C	0.999260						1.000000	5.000000	0.207862
YOR312C	YLR403W	0.999259						1.000000	5.000000	0.200960
YDR077W	YPL133C	0.999252						1.000000	5.000000	0.203310
YML123C	YFR034C	0.999250						1.000000	5.000000	0.199854
YER072W	YFR034C	0.999240						1.000000	5.000000	0.200791
YER183C	YLR403W	0.999231						1.000000	5.000000	0.201118
YGR175C	YIR033W	0.999230						1.000000	5.000000	0.199025
YDR025W	YLR403W	0.999224						1.000000	5.000000	0.198072
YJL026W	YNL216W	0.999223						1.000000	5.000000	0.198347
YKR097W	YMR280C	0.999223						1.000000	5.000000	0.229996
YHR174W	YPL075W	0.999219	1.000000	0.800000	0.011158	0.093439	0.022008	0.000000	5.000000	0.198129
YJR016C	YLR451W	0.999219						1.000000	5.000000	0.216624
YML052W	YPL248C	0.999218						1.000000	5.000000	0.203478
YPR149W	YDR216W	0.999217						1.000000	5.000000	0.180718
YLR420W	YOR028C	0.999216						1.000000	5.000000	0.201312
YDR450W	YLR223C	0.999208						1.000000	5.000000	0.195975
YHR064C	YBL005W	0.999206						1.000000	5.000000	0.194109
YMR246W	YIR033W	0.999202						1.000000	5.000000	0.205957
YPL240C	YGL073W	0.999202	1.000000	0.818182	0.012552	0.100270	0.024725	0.000000	5.000000	0.194234
YNL030W	YML027W	0.999197						1.000000	5.000000	0.196315
YMR256C	YKL109W	0.999197						1.000000	5.000000	0.186516
YDR023W	YDL106C	0.999189						1.000000	5.000000	0.188883
YBR189W	YLR223C	0.999182						1.000000	5.000000	0.190121
YBR039W	YKL109W	0.999181						1.000000	5.000000	0.190814
YGL253W	YGL035C	0.999178						1.000000	5.000000	0.189434
YGL031C	YLR223C	0.999172						0.000000	5.000000	0.192355
YDL022W	YGL073W	0.999170	0.000000	0.750000	0.012552	0.095842	0.024691	0.000000	5.000000	0.192227
YKL113C	YBR297W	0.999167						1.000000	5.000000	0.188392
YBL032W	YCR065W	0.999165						1.000000	5.000000	0.187352
YGR234W	YOL028C	0.999163						1.000000	5.000000	0.187324
YJL148W	YPL089C	0.999161						1.000000	5.000000	0.186449
YLR167W	YOR032C	0.999159						1.000000	5.000000	0.185598
YGR172C	YPL248C	0.999157						1.000000	5.000000	0.185631
YML024W	YLR223C	0.999155						0.000000	5.000000	0.186003
YGL225W	YIR033W	0.999155						1.000000	5.000000	0.185397
YBL002W	YGR249W	0.999154						1.000000	5.000000	0.185113
YPL079W	YLR223C	0.999154						0.000000	5.000000	0.185012
YKL216W	YBL103C	0.999151						1.000000	5.000000	0.187045
YHR143W	YLR131C	0.999150						1.000000	5.000000	0.191460
YJL052W	YOL028C	0.999136						1.000000	5.000000	0.183614
YLL045C	YLR403W	0.999135						1.000000	5.000000	0.182136
YPR191W	YKL109W	0.999132	1.000000	0.769231	0.013947	0.102366	0.027397	0.000000	5.000000	0.172918
YOR136W	YBL103C	0.999122						1.000000	5.000000	0.181537
