target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	1.000000						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999998						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999995						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999994						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999990						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999990						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999989						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999985						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999983						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999981						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999979						1.000000	5.000000	0.988856
YNL300W	YKL185W	0.999976						1.000000	5.000000	0.899829
YCL025C	YHR006W	0.999973						1.000000	5.000000	0.850244
YFR017C	YER028C	0.999972						1.000000	5.000000	0.843299
YPR157W	YIL131C	0.999967						1.000000	5.000000	0.796363
YFL021W	YJL110C	0.999967						1.000000	5.000000	0.788461
YIL162W	YGL209W	0.999965						1.000000	5.000000	0.848433
YKL096W	YBR182C	0.999964						1.000000	5.000000	0.787132
YMR202W	YDR213W	0.999962						1.000000	5.000000	0.791539
YDR101C	YPL128C	0.999960						1.000000	5.000000	0.775503
YCR005C	YDR213W	0.999959						1.000000	5.000000	0.768842
YFR033C	YBR239C	0.999955						1.000000	5.000000	0.738809
YJR044C	YPR199C	0.999954						1.000000	5.000000	0.729703
YDR515W	YJR127C	0.999953						1.000000	5.000000	0.753297
YJL178C	YLR013W	0.999948						1.000000	5.000000	0.690537
YNR001C	YGL252C	0.999947						1.000000	5.000000	0.666961
YJL106W	YJR094C	0.999944						1.000000	5.000000	0.598546
YCR005C	YOL067C	0.999944						1.000000	5.000000	0.683116
YNL312W	YDL170W	0.999942						1.000000	5.000000	0.659973
YLR375W	YMR182C	0.999940						1.000000	5.000000	0.646643
YPR173C	YHL009C	0.999940						1.000000	5.000000	0.646442
YPR157W	YML007W	0.999936						1.000000	5.000000	0.613189
YPR157W	YMR037C	0.999929						1.000000	5.000000	0.564753
YDR174W	YJL089W	0.999928						1.000000	5.000000	0.553997
YCL043C	YFL031W	0.999927						1.000000	5.000000	0.577127
YBR222C	YMR019W	0.999925						1.000000	5.000000	0.554492
YKL164C	YDR146C	0.999922						1.000000	5.000000	0.528662
