target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	0.999999						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999995						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999992						1.000000	5.000000	1.000000
YBR105C	YBR239C	0.999989						1.000000	5.000000	1.000000
YPR157W	YPR008W	0.999987						1.000000	5.000000	1.000000
YBR105C	YPL133C	0.999985						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999982						1.000000	5.000000	1.000000
YBR019C	YML051W	0.999979						1.000000	5.000000	1.000000
YPR157W	YIL131C	0.999977						1.000000	5.000000	1.000000
YBR019C	YDR043C	0.999975						1.000000	5.000000	1.000000
YBR019C	YPL248C	0.999972						1.000000	5.000000	1.000000
YBR019C	YOR363C	0.999969						1.000000	5.000000	1.000000
YPR157W	YML007W	0.999968						1.000000	5.000000	1.000000
YPR157W	YMR037C	0.999964						1.000000	5.000000	1.000000
YBR105C	YNL216W	0.999961						1.000000	5.000000	1.000000
YBR019C	YMR037C	0.999959						1.000000	5.000000	1.000000
YBR169C	YJL110C	0.999958						1.000000	5.000000	0.984087
YLR360W	YGL013C	0.999956						1.000000	5.000000	1.000000
YPR157W	YBR083W	0.999956						1.000000	5.000000	1.000000
YIL162W	YGL209W	0.999956						1.000000	5.000000	0.935898
YBR019C	YDR253C	0.999954						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999947						1.000000	5.000000	1.000000
YMR202W	YDR213W	0.999943						1.000000	5.000000	0.967528
YFR017C	YER028C	0.999941						1.000000	5.000000	0.947588
YJL153C	YOR140W	0.999938						1.000000	5.000000	0.922520
YNR001C	YGL252C	0.999935						1.000000	5.000000	0.895004
YBR068C	YHR006W	0.999933						1.000000	5.000000	0.889588
YJL153C	YHL020C	0.999932						1.000000	5.000000	0.881244
YBR169C	YHR206W	0.999930						1.000000	5.000000	0.769007
YOR236W	YBR182C	0.999929						1.000000	5.000000	0.835963
YBR169C	YGL073W	0.999926						1.000000	5.000000	0.764840
YCL064C	YLR098C	0.999925						1.000000	5.000000	0.813235
YMR202W	YMR070W	0.999922						1.000000	5.000000	0.795277
YBR222C	YMR019W	0.999922						1.000000	5.000000	0.788790
YJR148W	YJR147W	0.999920						1.000000	5.000000	0.784853
YDR515W	YJR127C	0.999918						1.000000	5.000000	0.763586
YBR169C	YOR028C	0.999912						1.000000	5.000000	0.651352
YJL026W	YER169W	0.999912						1.000000	5.000000	0.731885
YJL178C	YLR013W	0.999910						1.000000	5.000000	0.738898
YDR101C	YPL128C	0.999909						1.000000	5.000000	0.722934
YHR005C-A	YKL038W	0.999902						1.000000	5.000000	0.661397
YPR035W	YOL116W	0.999896						1.000000	5.000000	0.643254
YGR019W	YDL170W	0.999896						1.000000	5.000000	0.630865
YKR093W	YOL089C	0.999894						1.000000	5.000000	0.626540
YGR019W	YKR034W	0.999893						1.000000	5.000000	0.616031
YOL155C	YGR044C	0.999891						1.000000	5.000000	0.615232
YGL226W	YHL009C	0.999888						1.000000	5.000000	0.592210
YPR119W	YOR372C	0.999886						1.000000	5.000000	0.627730
YNL327W	YDR146C	0.999878						1.000000	5.000000	0.517009
YPL223C	YMR172W	0.999877						1.000000	5.000000	0.513523
YML085C	YCR065W	0.999873						1.000000	5.000000	0.494842
YNL312W	YDL170W	0.999872						1.000000	5.000000	0.515446
YHR087W	YMR172W	0.999870						1.000000	5.000000	0.485518
YLR174W	YER184C	0.999869						1.000000	5.000000	0.490246
YGR019W	YIR023W	0.999867						1.000000	5.000000	0.480596
YCL043C	YFL031W	0.999867						1.000000	5.000000	0.486899
YKL182W	YHL020C	0.999864						1.000000	5.000000	0.480789
YNL055C	YKL109W	0.999864						1.000000	5.000000	0.530109
YFR017C	YLR403W	0.999859						1.000000	5.000000	0.462646
YBR169C	YEL009C	0.999856						1.000000	5.000000	0.426535
YPR173C	YHL009C	0.999853						1.000000	5.000000	0.439620
YMR202W	YCR065W	0.999853						1.000000	5.000000	0.435752
YBR068C	YLR403W	0.999847						1.000000	5.000000	0.419512
YEL021W	YLR014C	0.999845						1.000000	5.000000	0.421479
YOR285W	YDR423C	0.999844						1.000000	5.000000	0.427465
YGR088W	YMR172W	0.999839						1.000000	5.000000	0.408825
YNL327W	YLR131C	0.999839						1.000000	5.000000	0.420512
YLR304C	YIR023W	0.999838						1.000000	5.000000	0.411344
YKL164C	YDR146C	0.999830						1.000000	5.000000	0.399352
YLR375W	YMR182C	0.999830						1.000000	5.000000	0.400009
YIL162W	YOR028C	0.999829						1.000000	5.000000	0.549534
YGR043C	YMR172W	0.999829						1.000000	5.000000	0.410366
YJL148W	YGR044C	0.999827						1.000000	5.000000	0.392108
YMR202W	YLR256W	0.999826						1.000000	5.000000	0.395950
YDR224C	YER111C	0.999824						1.000000	5.000000	0.426181
YBL027W	YOL028C	0.999824						1.000000	5.000000	0.393827
YJR077C	YOR358W	0.999821						1.000000	5.000000	0.401426
YDR471W	YOR032C	0.999820						1.000000	5.000000	0.393341
