target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YJL178C	YLR013W	0.999999						1.000000	5.000000	1.000000
YHR128W	YDR520C	0.999997						1.000000	5.000000	1.000000
YCL063W	YLR098C	0.999990						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999985						1.000000	5.000000	1.000000
YBR105C	YBR239C	0.999981						1.000000	5.000000	1.000000
YCL063W	YIL131C	0.999972						1.000000	5.000000	1.000000
YBR105C	YPL133C	0.999967						1.000000	5.000000	1.000000
YJL153C	YOR140W	0.999965						1.000000	5.000000	1.000000
YBR105C	YNL216W	0.999962						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999954						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999946						1.000000	5.000000	1.000000
YJL153C	YDR207C	0.999938						1.000000	5.000000	1.000000
YJL153C	YAL051W	0.999922						1.000000	5.000000	1.000000
YJR104C	YGL166W	0.999919						1.000000	5.000000	0.990895
YNL300W	YKL185W	0.999918						1.000000	5.000000	0.982082
YJL153C	YKL062W	0.999914						1.000000	5.000000	1.000000
YBR068C	YHR006W	0.999911						1.000000	5.000000	0.977322
YBR068C	YLR403W	0.999906						1.000000	5.000000	0.955436
YBR068C	YLR451W	0.999899						1.000000	5.000000	0.945282
YKR039W	YDR259C	0.999898						1.000000	5.000000	0.945274
YBR068C	YDR463W	0.999891						1.000000	5.000000	0.912333
YBR068C	YIR023W	0.999883						1.000000	5.000000	0.898520
YKL096W	YBR182C	0.999877						1.000000	5.000000	0.827189
YJL153C	YMR037C	0.999874						1.000000	5.000000	1.000000
YJR139C	YOR032C	0.999872						1.000000	5.000000	0.810059
YJL153C	YOL108C	0.999869						1.000000	5.000000	1.000000
YMR202W	YDR213W	0.999864						1.000000	5.000000	0.784324
YOL155C	YGR044C	0.999858						1.000000	5.000000	0.748112
YBR068C	YKL062W	0.999851						1.000000	5.000000	0.733399
YBR222C	YMR019W	0.999848						1.000000	5.000000	0.731781
YNL312W	YDL170W	0.999845						1.000000	5.000000	0.728553
YFL021W	YJL110C	0.999837						1.000000	5.000000	0.673823
YNL300W	YER111C	0.999834						1.000000	5.000000	0.604007
YBR068C	YHR124W	0.999828						1.000000	5.000000	0.664388
YNL300W	YMR037C	0.999828						1.000000	5.000000	0.649769
YCL043C	YFL031W	0.999827						1.000000	5.000000	0.661877
YJL153C	YJR060W	0.999826						1.000000	5.000000	1.000000
YJR148W	YJR147W	0.999825						1.000000	5.000000	0.663029
YKL120W	YER169W	0.999819						1.000000	5.000000	0.627658
YCR005C	YDR213W	0.999818						1.000000	5.000000	0.652011
YJR044C	YPR199C	0.999810						1.000000	5.000000	0.632884
YER131W	YLR403W	0.999801	0.000000	0.000000	0.000000	-0.000552	0.000000	0.000000	5.000000	0.610403
YML085C	YCR065W	0.999786						1.000000	5.000000	0.588917
YMR202W	YCR065W	0.999785						1.000000	5.000000	0.586548
