target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YBR065C	YJL206C	0.999994						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999994						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999994						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999994						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999990						1.000000	5.000000	0.991102
YJL153C	YOR140W	0.999985						1.000000	5.000000	0.974695
YPL092W	YGL254W	0.999984						1.000000	5.000000	0.974058
YBR169C	YJL110C	0.999982						1.000000	5.000000	0.959956
YJL153C	YHL020C	0.999980						1.000000	5.000000	0.904384
YBR169C	YGL073W	0.999976						1.000000	5.000000	0.861335
YJL153C	YJR060W	0.999976						1.000000	5.000000	0.863451
YCR005C	YDR213W	0.999976						1.000000	5.000000	0.853630
YFR033C	YBR239C	0.999974						1.000000	5.000000	0.871416
YNR001C	YGL252C	0.999968						1.000000	5.000000	0.748666
YNL077W	YGL073W	0.999966						1.000000	5.000000	0.723612
YDR101C	YPL128C	0.999965						1.000000	5.000000	0.751758
YNL064C	YGL073W	0.999963	1.000000	1.000000	0.001427	0.037497	0.002849	0.000000	5.000000	0.712735
YBR222C	YMR019W	0.999963						1.000000	5.000000	0.728427
YPR158W	YGL073W	0.999960						1.000000	5.000000	0.711226
YCL063W	YLR098C	0.999960						1.000000	5.000000	0.714723
YLR360W	YGL013C	0.999959						1.000000	5.000000	0.684538
YOR020C	YGL073W	0.999956						1.000000	5.000000	0.714851
YNL007C	YGL073W	0.999951	1.000000	1.000000	0.002853	0.053029	0.005690	0.000000	5.000000	0.688326
YNL006W	YGL073W	0.999947						1.000000	5.000000	0.671687
YKL096W	YBR182C	0.999945						1.000000	5.000000	0.687612
YGR211W	YGL073W	0.999942						1.000000	5.000000	0.655213
YLL024C	YGL073W	0.999942	1.000000	1.000000	0.004280	0.064948	0.008523	0.000000	5.000000	0.675675
YBR101C	YGL073W	0.999941	1.000000	1.000000	0.005706	0.074996	0.011348	0.000000	5.000000	0.718850
YPR141C	YCL055W	0.999941						1.000000	5.000000	0.658408
YCR005C	YMR280C	0.999940						1.000000	5.000000	0.655905
YPL092W	YEL009C	0.999939						1.000000	5.000000	0.651806
YDR377W	YKL109W	0.999936						1.000000	5.000000	0.638472
YIL162W	YGL209W	0.999928						1.000000	5.000000	0.597418
YPL106C	YGL073W	0.999925	1.000000	1.000000	0.007133	0.083849	0.014164	0.000000	5.000000	0.734894
YLR375W	YMR182C	0.999925						1.000000	5.000000	0.625537
YCR005C	YOL067C	0.999924						1.000000	5.000000	0.603855
YOR289W	YHR006W	0.999924						1.000000	5.000000	0.613296
YDR154C	YER169W	0.999921						1.000000	5.000000	0.598857
YPL092W	YIL131C	0.999919						1.000000	5.000000	0.615087
YNL055C	YKL109W	0.999916						1.000000	5.000000	0.578878
YAL062W	YPR199C	0.999915						1.000000	5.000000	0.586584
YDR529C	YKL109W	0.999914						1.000000	5.000000	0.578686
YLR216C	YGL073W	0.999914						1.000000	5.000000	0.561659
YPL239W	YGL073W	0.999913						1.000000	5.000000	0.624725
YOR378W	YOR380W	0.999911						1.000000	5.000000	1.000000
YBR137W	YDR520C	0.999911						1.000000	5.000000	0.589483
YKL216W	YLR014C	0.999910						1.000000	5.000000	0.590374
YMR103C	YCR106W	0.999909						1.000000	5.000000	0.594604
YDR298C	YKL109W	0.999905						1.000000	5.000000	0.593710
YJL190C	YLR223C	0.999904						1.000000	5.000000	0.588238
YFR033C	YJR060W	0.999904						1.000000	5.000000	0.557162
YPR173C	YHL009C	0.999901						1.000000	5.000000	0.550149
YDL004W	YKL109W	0.999901						1.000000	5.000000	0.570017
YDR258C	YGL073W	0.999899	1.000000	1.000000	0.008559	0.091853	0.016973	0.000000	5.000000	0.625120
YPL240C	YGL073W	0.999897	1.000000	1.000000	0.009986	0.099214	0.019774	0.000000	5.000000	0.505968
YJL034W	YGL073W	0.999896						1.000000	5.000000	0.542633
YBR296C	YKL185W	0.999890						1.000000	5.000000	0.557576
YJR139C	YOR032C	0.999885						1.000000	5.000000	0.527476
YGR210C	YGL073W	0.999885						1.000000	5.000000	0.536270
YJL144W	YGL073W	0.999882						1.000000	5.000000	0.507046
YER131W	YLR223C	0.999881						0.000000	5.000000	0.545101
YFL016C	YGL073W	0.999880	1.000000	1.000000	0.011412	0.106065	0.022567	0.000000	5.000000	0.518320
YKL085W	YKL109W	0.999874						0.000000	5.000000	0.518466
YOR293W	YLR223C	0.999873						1.000000	5.000000	0.597696
YMR202W	YDR213W	0.999873						1.000000	5.000000	0.511377
YJR148W	YJR147W	0.999871						1.000000	5.000000	0.497584
YDR515W	YJR127C	0.999866						1.000000	5.000000	0.502932
YAL005C	YGL073W	0.999866	1.000000	1.000000	0.012839	0.112500	0.025352	0.000000	5.000000	0.482212
YNL312W	YDL170W	0.999865						1.000000	5.000000	0.503720
YGL226W	YHL009C	0.999865						1.000000	5.000000	0.500716
YMR186W	YGL073W	0.999863	1.000000	1.000000	0.014265	0.118587	0.028129	0.000000	5.000000	0.530493
YDR225W	YER111C	0.999861						1.000000	5.000000	0.522120
YOL055C	YDR081C	0.999856						1.000000	5.000000	0.473852
YNL036W	YMR070W	0.999851						1.000000	5.000000	0.543666
YDR497C	YHL020C	0.999851						1.000000	5.000000	0.487714
YPL250C	YGL073W	0.999845	0.000000	0.909091	0.014265	0.112904	0.028090	0.000000	5.000000	0.514755
YOR298C.A	YGL073W	0.999843						0.000000	5.000000	0.473731
YJR046W	YGL073W	0.999843						1.000000	5.000000	0.484295
YAL062W	YBR297W	0.999842						1.000000	5.000000	0.475805
YML063W	YLR223C	0.999840						1.000000	5.000000	0.461722
YLR420W	YLR014C	0.999835						1.000000	5.000000	0.484384
YER025W	YMR042W	0.999834						1.000000	5.000000	0.463943
YER065C	YER184C	0.999834						1.000000	5.000000	0.490174
YGL037C	YGL073W	0.999827	1.000000	0.916667	0.015692	0.118925	0.030856	0.000000	5.000000	0.462776
YLR355C	YLR451W	0.999826						1.000000	5.000000	0.451468
YHR128W	YDR520C	0.999822						1.000000	5.000000	0.488549
YIR032C	YKR034W	0.999819						1.000000	5.000000	0.451866
YPL092W	YHR124W	0.999819						1.000000	5.000000	0.447479
YOR027W	YGL073W	0.999819						1.000000	5.000000	0.458523
YPR154W	YGL073W	0.999817						1.000000	5.000000	0.441418
YDR224C	YER111C	0.999816						1.000000	5.000000	0.442357
YOL120C	YLR223C	0.999815						0.000000	5.000000	0.479418
YKL197C	YJR127C	0.999815						1.000000	5.000000	0.440891
YGR035C	YBR182C	0.999811						1.000000	5.000000	0.473513
YDR148C	YKL109W	0.999811						1.000000	5.000000	0.446509
YHR179W	YML099C	0.999810						1.000000	5.000000	0.456112
YML028W	YJL056C	0.999809						1.000000	5.000000	0.446122
YJL106W	YJR094C	0.999809						1.000000	5.000000	0.518910
YIL018W	YLR223C	0.999808						1.000000	5.000000	0.471990
YLR406C	YLR223C	0.999804						0.000000	5.000000	0.472610
YPR035W	YOL116W	0.999800						1.000000	5.000000	0.405878
YFR033C	YKL109W	0.999800						1.000000	5.000000	0.641221
YLR286C	YDR146C	0.999799						1.000000	5.000000	0.425209
YBL027W	YLR223C	0.999797						1.000000	5.000000	0.460036
YOL126C	YMR280C	0.999794						1.000000	5.000000	0.423643
YOR230W	YLR131C	0.999792						1.000000	5.000000	0.430754
YGR138C	YPR008W	0.999788						1.000000	5.000000	0.446307
YGR142W	YGL073W	0.999784						1.000000	5.000000	0.436536
YBL045C	YKL109W	0.999782						1.000000	5.000000	0.445845
YKR024C	YPL128C	0.999782						1.000000	5.000000	0.471053
YJR117W	YGL073W	0.999781						1.000000	5.000000	0.420039
YNL117W	YER184C	0.999774						1.000000	5.000000	0.425324
YER074W	YLR223C	0.999772						1.000000	5.000000	0.446571
YBR296C	YMR021C	0.999768						1.000000	5.000000	0.403831
YCL050C	YGL073W	0.999768	1.000000	0.923077	0.017118	0.124661	0.033613	0.000000	5.000000	0.401803
YDR171W	YGL073W	0.999766	1.000000	0.928571	0.018545	0.130151	0.036364	0.000000	5.000000	0.415521
YKR097W	YER184C	0.999764						1.000000	5.000000	0.434449
YER025W	YBR049C	0.999763						1.000000	5.000000	0.438900
