target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W_mRNA	YDR520C_mRNA	1.000000						0.500000	5.000000	1.000000
YBR065C_mRNA	YJL206C_mRNA	0.999998						1.000000	5.000000	1.000000
YDR332W_mRNA	YER045C_mRNA	0.999996						0.500000	5.000000	1.000000
YBR065C_mRNA	YNL167C_mRNA	0.999994						1.000000	5.000000	1.000000
YBR019C_mRNA	YML051W_mRNA	0.999992						1.000000	5.000000	1.000000
YBR019C_mRNA	YPL248C_mRNA	0.999990						1.000000	5.000000	1.000000
YLR360W_mRNA	YOR230W_mRNA	0.999989						0.500000	5.000000	1.000000
YBR019C_mRNA	YOR363C_mRNA	0.999988						1.000000	5.000000	1.000000
YBR019C_mRNA	YDR043C_mRNA	0.999987						1.000000	5.000000	1.000000
YBR019C_mRNA	YMR037C_mRNA	0.999984						1.000000	5.000000	1.000000
YDR332W_mRNA	YGL013C_mRNA	0.999982						0.500000	5.000000	1.000000
YBR019C_mRNA	YDR253C_mRNA	0.999982						1.000000	5.000000	1.000000
YMR202W_mRNA	YDR213W_mRNA	0.999977						0.166667	5.000000	0.994607
YJR148W_mRNA	YJR147W_mRNA	0.999974						0.125000	5.000000	0.982099
YJL153C_mRNA	YOR140W_mRNA	0.999972						0.333333	5.000000	0.978134
YFR017C_mRNA	YER028C_mRNA	0.999972						0.250000	5.000000	0.974099
YJL153C_mRNA	YHL020C_mRNA	0.999969						0.333333	5.000000	0.964099
YNR001C_mRNA	YGL252C_mRNA	0.999968						0.142857	5.000000	0.953833
YBR068C_mRNA	YHR006W_mRNA	0.999966						0.500000	5.000000	0.944802
YLR360W_mRNA	YGL013C_mRNA	0.999965						0.500000	5.000000	1.000000
YBR169C_mRNA	YJL110C_mRNA	0.999964						0.500000	5.000000	0.908388
YAL040C_mRNA	YOR113W_mRNA	0.999962						0.500000	5.000000	0.897728
YJR094C_mRNA	YBR182C_mRNA	0.999960						1.000000	5.000000	0.877329
YPR157W_mRNA	YPR008W_mRNA	0.999958						1.000000	5.000000	0.839658
YGL226W_mRNA	YHL009C_mRNA	0.999956						0.500000	5.000000	0.814714
YCL063W_mRNA	YLR098C_mRNA	0.999955						0.500000	5.000000	0.802190
YMR202W_mRNA	YMR070W_mRNA	0.999955						0.166667	5.000000	0.764730
YLR420W_mRNA	YLR014C_mRNA	0.999952						0.500000	5.000000	0.777221
YKL203C_mRNA	YOL067C_mRNA	0.999948						1.000000	5.000000	0.748690
YBR105C_mRNA	YBR239C_mRNA	0.999947						0.500000	5.000000	0.736275
YFR041C_mRNA	YMR019W_mRNA	0.999946						1.000000	5.000000	0.714679
YKR024C_mRNA	YPL128C_mRNA	0.999941						1.000000	5.000000	0.689318
YOL084W_mRNA	YMR070W_mRNA	0.999940						1.000000	5.000000	0.684777
YCL055W_mRNA	YGR044C_mRNA	0.999937						1.000000	5.000000	0.665382
YLL023C_mRNA	YKL038W_mRNA	0.999936						0.333333	5.000000	0.670921
YPL018W_mRNA	YBL021C_mRNA	0.999934						1.000000	5.000000	0.650834
YGR144W_mRNA	YDR081C_mRNA	0.999933						1.000000	5.000000	0.649478
YBR020W_mRNA	YGL209W_mRNA	0.999929						1.000000	5.000000	0.632478
YDR515W_mRNA	YJR127C_mRNA	0.999927						1.000000	5.000000	0.586364
YML086C_mRNA	YOL028C_mRNA	0.999925						1.000000	5.000000	0.573678
YJL106W_mRNA	YJR094C_mRNA	0.999925						1.000000	5.000000	0.570179
YBR296C_mRNA	YKL185W_mRNA	0.999924						0.500000	5.000000	0.574819
YHL036W_mRNA	YDR421W_mRNA	0.999923						1.000000	5.000000	0.581540
YDR492W_mRNA	YIR033W_mRNA	0.999922						0.500000	5.000000	0.567128
YER001W_mRNA	YOL089C_mRNA	0.999917						0.500000	5.000000	0.608638
YDR244W_mRNA	YML099C_mRNA	0.999916						1.000000	5.000000	0.508980
YBR296C_mRNA	YMR021C_mRNA	0.999916						0.500000	5.000000	0.506097
YMR202W_mRNA	YLR256W_mRNA	0.999910						0.166667	5.000000	0.431806
YGR144W_mRNA	YBR240C_mRNA	0.999909						1.000000	5.000000	0.482116
YKL182W_mRNA	YHL020C_mRNA	0.999908						0.200000	5.000000	0.468192
YJL164C_mRNA	YMR280C_mRNA	0.999906						0.500000	5.000000	0.463112
YPR157W_mRNA	YIL131C_mRNA	0.999904						1.000000	5.000000	0.469238
YDR522C_mRNA	YOR032C_mRNA	0.999903						1.000000	5.000000	0.501035
YPL122C_mRNA	YDL170W_mRNA	0.999901						0.500000	5.000000	0.447286
YAL040C_mRNA	YFR034C_mRNA	0.999898						0.500000	5.000000	0.481222
YPL016W_mRNA	YOL116W_mRNA	0.999896						1.000000	5.000000	0.416481
YDR373W_mRNA	YLR228C_mRNA	0.999894						1.000000	5.000000	0.421120
YGR236C_mRNA	YDR216W_mRNA	0.999893						0.500000	5.000000	0.425712
YDL210W_mRNA	YKR034W_mRNA	0.999889						0.500000	5.000000	0.413742
YNL312W_mRNA	YDL170W_mRNA	0.999888						0.333333	5.000000	0.420387
YJL089W_mRNA	YPL133C_mRNA	0.999885						1.000000	5.000000	0.412061
YGR256W_mRNA	YNL103W_mRNA	0.999885						0.500000	5.000000	0.423761
YDL210W_mRNA	YDL170W_mRNA	0.999884						0.500000	5.000000	0.415569
YNL104C_mRNA	YLR451W_mRNA	0.999883						0.250000	5.000000	0.402156
YGR157W_mRNA	YHL020C_mRNA	0.999881						0.333333	5.000000	0.409261
YKL175W_mRNA	YJL056C_mRNA	0.999878						0.500000	5.000000	0.390787
YBR166C_mRNA	YKR034W_mRNA	0.999876						0.500000	5.000000	0.394721
YDR471W_mRNA	YOR032C_mRNA	0.999871						0.166667	5.000000	0.363991
YLR174W_mRNA	YER184C_mRNA	0.999867						0.250000	5.000000	0.362294
YJL178C_mRNA	YLR013W_mRNA	0.999865						0.500000	5.000000	0.345582
YBR020W_mRNA	YGL035C_mRNA	0.999865						1.000000	5.000000	0.388476
YBR105C_mRNA	YPL133C_mRNA	0.999865						0.500000	5.000000	0.370809
YKL197C_mRNA	YJR127C_mRNA	0.999864						1.000000	5.000000	0.404561
YOR075W_mRNA	YBR297W_mRNA	0.999864						0.500000	5.000000	0.366728
YHL048W_mRNA	YMR182C_mRNA	0.999864						0.333333	5.000000	0.371468
YLR128W_mRNA	YJL089W_mRNA	0.999862						1.000000	5.000000	0.365301
YIL160C_mRNA	YER184C_mRNA	0.999857						0.250000	5.000000	0.345080
YFR041C_mRNA	YFL031W_mRNA	0.999855						1.000000	5.000000	0.341349
YDR525W-A_mRNA	YKL043W_mRNA	0.999855						0.500000	5.000000	0.345989
YLR219W_mRNA	YOR358W_mRNA	0.999854						0.500000	5.000000	0.338948
YLR237W_mRNA	YBR240C_mRNA	0.999853						1.000000	5.000000	0.351256
YLR375W_mRNA	YMR182C_mRNA	0.999852						0.333333	5.000000	0.344215
YJR044C_mRNA	YPR199C_mRNA	0.999851						0.333333	5.000000	0.345033
YAL062W_mRNA	YPR199C_mRNA	0.999849						0.250000	5.000000	0.335973
YGR142W_mRNA	YBL103C_mRNA	0.999841						0.166667	5.000000	0.324548
YDR533C_mRNA	YDR423C_mRNA	0.999837						0.333333	5.000000	0.321022
YJL106W_mRNA	YPL089C_mRNA	0.999836						1.000000	5.000000	0.320979
YJL026W_mRNA	YER169W_mRNA	0.999836						0.250000	5.000000	0.316014
YNL009W_mRNA	YKL109W_mRNA	0.999833						1.000000	5.000000	0.318794
YPR157W_mRNA	YMR037C_mRNA	0.999827						1.000000	5.000000	0.315835
YKL216W_mRNA	YLR014C_mRNA	0.999826						0.500000	5.000000	0.308562
YGR256W_mRNA	YPR065W_mRNA	0.999825						0.500000	5.000000	0.301557
YDR055W_mRNA	YKL185W_mRNA	0.999825						0.333333	5.000000	0.299974
YBR072W_mRNA	YJL056C_mRNA	0.999825						0.125000	5.000000	0.305273
YAL062W_mRNA	YBR297W_mRNA	0.999822						0.250000	5.000000	0.300376
YDL215C_mRNA	YMR280C_mRNA	0.999817						0.500000	5.000000	0.278770
YPL016W_mRNA	YDR259C_mRNA	0.999812						1.000000	5.000000	0.277410
YBR006W_mRNA	YIR023W_mRNA	0.999806						0.500000	5.000000	0.273189
YGL077C_mRNA	YMR021C_mRNA	0.999805						0.333333	5.000000	0.274103
YGR256W_mRNA	YKL015W_mRNA	0.999804						0.500000	5.000000	0.276636
YJR094C_mRNA	YIL101C_mRNA	0.999804						1.000000	5.000000	0.265181
YLL026W_mRNA	YMR042W_mRNA	0.999803						0.200000	5.000000	0.276304
YNL116W_mRNA	YJL089W_mRNA	0.999802						0.500000	5.000000	0.278853
YDR101C_mRNA	YPL128C_mRNA	0.999800						0.500000	5.000000	0.291259
YIL072W_mRNA	YJR094C_mRNA	0.999799						0.500000	5.000000	0.265922
YGR087C_mRNA	YNL103W_mRNA	0.999797						0.500000	5.000000	0.301417
YGR144W_mRNA	YNL167C_mRNA	0.999793						1.000000	5.000000	0.271315
YKR093W_mRNA	YOL089C_mRNA	0.999790						0.250000	5.000000	0.243805
YKL043W_mRNA	YBR239C_mRNA	0.999789						0.250000	5.000000	0.264122
YDR373W_mRNA	YIL036W_mRNA	0.999788						1.000000	5.000000	0.261842
YCL063W_mRNA	YIL131C_mRNA	0.999788						0.500000	5.000000	0.261714
YDL149W_mRNA	YJL056C_mRNA	0.999787						0.500000	5.000000	0.254893
YPL214C_mRNA	YGL035C_mRNA	0.999786						1.000000	5.000000	0.252394
YDR055W_mRNA	YDR146C_mRNA	0.999785						0.333333	5.000000	0.262814
YLL034C_mRNA	YER169W_mRNA	0.999784						1.000000	5.000000	0.256411
YBR068C_mRNA	YLR403W_mRNA	0.999783						0.500000	5.000000	0.254320
YFR017C_mRNA	YLR403W_mRNA	0.999783						0.250000	5.000000	0.251872
YHL036W_mRNA	YNL314W_mRNA	0.999780						1.000000	5.000000	0.251935
YFR041C_mRNA	YGL096W_mRNA	0.999780						0.000000	5.000000	0.255160
YNL013C_mRNA,YNL014W_mRNA	YCR065W_mRNA	0.999776						0.500000	5.000000	0.250609
YCL040W_mRNA	YPL075W_mRNA	0.999776						0.333333	5.000000	0.251204
YBR020W_mRNA	YML051W_mRNA	0.999775						1.000000	5.000000	0.282044
YFR041C_mRNA	YHL027W_mRNA	0.999774						1.000000	5.000000	0.242262
YPL231W_mRNA	YHL020C_mRNA	0.999773						0.166667	5.000000	0.244100
YDL001W_mRNA	YNL199C_mRNA	0.999766						1.000000	5.000000	0.261958
YJL106W_mRNA	YHR206W_mRNA	0.999764						1.000000	5.000000	0.242486
YGR172C_mRNA	YPL248C_mRNA	0.999764						0.500000	5.000000	0.243655
YJL164C_mRNA	YGL035C_mRNA	0.999764						0.500000	5.000000	0.238968
YHR160C_mRNA	YDR451C_mRNA	0.999764						1.000000	5.000000	0.236744
YAR050W_mRNA	YGR044C_mRNA	0.999755						1.000000	5.000000	0.272251
YPL018W_mRNA	YGL071W_mRNA	0.999751						1.000000	5.000000	0.236546
YGR075C_mRNA	YGR249W_mRNA	0.999750						1.000000	5.000000	0.234610
YPL024W_mRNA	YMR164C_mRNA	0.999748						0.500000	5.000000	0.224265
YMR081C_mRNA	YPL133C_mRNA	0.999747						0.500000	5.000000	0.230545
YMR110C_mRNA	YKL020C_mRNA	0.999746						0.500000	5.000000	0.230229
YOR236W_mRNA	YBR182C_mRNA	0.999745						0.500000	5.000000	0.234784
YKL187C_mRNA	YIL036W_mRNA	0.999743						0.500000	5.000000	0.233982
YLR420W_mRNA	YBL103C_mRNA	0.999740						0.000000	5.000000	0.211359
YGR043C_mRNA	YMR172W_mRNA	0.999737						0.333333	5.000000	0.227591
YPL122C_mRNA	YJL089W_mRNA	0.999737						0.500000	5.000000	0.220749
YJL153C_mRNA	YMR037C_mRNA	0.999736						0.333333	5.000000	0.236330
YLR350W_mRNA	YDR463W_mRNA	0.999733						0.333333	5.000000	0.219385
YKL216W_mRNA	YBL103C_mRNA	0.999721						0.500000	5.000000	0.212374
YNL009W_mRNA	YKR099W_mRNA	0.999719						1.000000	5.000000	0.209650
YKR009C_mRNA	YER184C_mRNA	0.999718						0.333333	5.000000	0.198456
YOR065W_mRNA	YOR358W_mRNA	0.999717						0.333333	5.000000	0.217453
YNL258C_mRNA	YBL005W_mRNA	0.999715						1.000000	5.000000	0.211047
YOL084W_mRNA	YAL051W_mRNA	0.999713						1.000000	5.000000	0.199149
YGR052W_mRNA	YMR172W_mRNA	0.999712						0.500000	5.000000	0.205184
YJR047C_mRNA	YMR070W_mRNA	0.999705						1.000000	5.000000	0.215953
YCL055W_mRNA	YDL020C_mRNA	0.999701						1.000000	5.000000	0.208972
YOR383C_mRNA	YPL202C_mRNA	0.999701						0.500000	5.000000	0.201281
YGL136C_mRNA	YPL075W_mRNA	0.999701						0.500000	5.000000	0.197955
YOL152W_mRNA	YMR021C_mRNA	0.999700						0.500000	5.000000	0.188105
YDL215C_mRNA	YIR023W_mRNA	0.999700						0.500000	5.000000	0.197028
YPL018W_mRNA	YFR034C_mRNA	0.999699						1.000000	5.000000	0.200353
YOR100C_mRNA	YGL096W_mRNA	0.999697						1.000000	5.000000	0.196141
YOR302W_mRNA,YOR303W_mRNA	YMR042W_mRNA	0.999693						1.125000	5.000000	0.209628
YPL223C_mRNA	YMR172W_mRNA	0.999689						0.166667	5.000000	0.190168
YDR232W_mRNA	YBL021C_mRNA	0.999688						0.500000	5.000000	0.194272
YJL159W_mRNA	YDR146C_mRNA	0.999687						0.250000	5.000000	0.191504
YDR522C_mRNA	YER040W_mRNA	0.999685						1.000000	5.000000	0.211238
YPR157W_mRNA	YML007W_mRNA	0.999682						1.000000	5.000000	0.190302
YHR091C_mRNA	YMR182C_mRNA	0.999681						0.500000	5.000000	0.213810
YOR065W_mRNA	YBL021C_mRNA	0.999679						0.333333	5.000000	0.184080
YDR171W_mRNA	YBL103C_mRNA	0.999674						0.166667	5.000000	0.189390
YPR201W_mRNA	YPR199C_mRNA	0.999672						1.000000	5.000000	0.177251
YCR045C_mRNA	YOR344C_mRNA	0.999670						1.000000	5.000000	0.174540
YPL230W_mRNA	YDR043C_mRNA	0.999670						0.500000	5.000000	0.184140
YCL055W_mRNA	YDL056W_mRNA	0.999670						1.000000	5.000000	0.176265
YJR094C_mRNA	YNL216W_mRNA	0.999669						1.000000	5.000000	0.184384
YCL055W_mRNA	YMR043W_mRNA	0.999667						1.000000	5.000000	0.185881
YOL084W_mRNA	YNL027W_mRNA	0.999665						1.000000	5.000000	0.179538
YCL018W_mRNA	YLR451W_mRNA	0.999665						0.500000	5.000000	0.183946
YHR142W_mRNA	YLR131C_mRNA	0.999661						0.500000	5.000000	0.190631
YLL034C_mRNA	YPL202C_mRNA	0.999659						1.000000	5.000000	0.183020
YBR021W_mRNA	YOL116W_mRNA	0.999659						0.500000	5.000000	0.177936
YAL012W_mRNA	YOL028C_mRNA	0.999659						0.500000	5.000000	0.184186
YNL125C_mRNA	YDR421W_mRNA	0.999658						0.333333	5.000000	0.185446
YMR284W_mRNA	YOR358W_mRNA	0.999657						0.500000	5.000000	0.172172
YPR173C_mRNA	YHL009C_mRNA	0.999657						0.200000	5.000000	0.185301
