target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
YHR128W	YDR520C	1.000000						1.000000	5.000000	1.000000
YBR065C	YJL206C	0.999998						1.000000	5.000000	1.000000
YLR360W	YOR230W	0.999994						1.000000	5.000000	1.000000
YBR065C	YNL167C	0.999993						1.000000	5.000000	1.000000
YDR332W	YER045C	0.999992						1.000000	5.000000	1.000000
YPL092W	YGL254W	0.999991						1.000000	5.000000	1.000000
YDR332W	YGL013C	0.999987						1.000000	5.000000	1.000000
YLR360W	YGL013C	0.999985						1.000000	5.000000	1.000000
YPL092W	YIL131C	0.999982						1.000000	5.000000	1.000000
YPL092W	YHR124W	0.999982						1.000000	5.000000	1.000000
YPL092W	YEL009C	0.999979						1.000000	5.000000	1.000000
YLR360W	YBR083W	0.999977						1.000000	5.000000	1.000000
YBR169C	YJL110C	0.999975						1.000000	5.000000	0.975821
YJL153C	YOR140W	0.999973						1.000000	5.000000	0.943166
YJL153C	YHL020C	0.999971						1.000000	5.000000	0.916280
YCL025C	YHR006W	0.999967						1.000000	5.000000	0.868379
YBR169C	YGL073W	0.999965						1.000000	5.000000	0.816059
YMR202W	YDR213W	0.999963						1.000000	5.000000	0.815449
YKL096W	YBR182C	0.999963						1.000000	5.000000	0.808625
YDR101C	YPL128C	0.999957						1.000000	5.000000	0.772356
YCR005C	YDR213W	0.999957						1.000000	5.000000	0.766217
YGR138C	YPR008W	0.999954						1.000000	5.000000	0.761497
YNR001C	YGL252C	0.999953						1.000000	5.000000	0.731473
YIL162W	YGL209W	0.999952						1.000000	5.000000	0.720994
YJR044C	YPR199C	0.999951						1.000000	5.000000	0.740526
YCL063W	YLR098C	0.999950						1.000000	5.000000	0.727538
YDR515W	YJR127C	0.999949						1.000000	5.000000	0.753297
YFR033C	YBR239C	0.999944						1.000000	5.000000	0.713198
YJL148W	YGR044C	0.999942						1.000000	5.000000	0.703549
YPR173C	YHL009C	0.999937						1.000000	5.000000	0.646147
YCR005C	YOL067C	0.999937						1.000000	5.000000	0.667050
YDR055W	YKL185W	0.999937						1.000000	5.000000	0.640765
YLR375W	YMR182C	0.999935						1.000000	5.000000	0.638863
YKL216W	YLR014C	0.999932						1.000000	5.000000	0.626068
YNL312W	YDL170W	0.999931						1.000000	5.000000	0.627136
YMR202W	YMR070W	0.999921						1.000000	5.000000	0.572581
YHR087W	YMR172W	0.999920						1.000000	5.000000	0.564235
YBR169C	YEL009C	0.999919						1.000000	5.000000	0.583943
YER025W	YMR042W	0.999915						1.000000	5.000000	0.533293
YML028W	YJL056C	0.999915						1.000000	5.000000	0.550549
YKR039W	YDR259C	0.999914						1.000000	5.000000	0.544279
YBL027W	YLR223C	0.999911						1.000000	5.000000	0.532132
YDR345C	YKL038W	0.999905						1.000000	5.000000	0.507916
YBR222C	YMR019W	0.999904						1.000000	5.000000	0.495421
YJR139C	YOR032C	0.999902						1.000000	5.000000	0.508417
YDR055W	YDR146C	0.999902						1.000000	5.000000	0.507832
YJL106W	YJR094C	0.999901						1.000000	5.000000	0.532632
YNL036W	YMR070W	0.999900						1.000000	5.000000	0.501624
YPR141C	YCL055W	0.999896						1.000000	5.000000	0.468651
YCR005C	YMR280C	0.999894						1.000000	5.000000	0.493971
YGR088W	YMR172W	0.999891						1.000000	5.000000	0.495132
YDR497C	YHL020C	0.999888						1.000000	5.000000	0.482557
YJL178C	YLR013W	0.999888						1.000000	5.000000	0.462133
YGL077C	YMR021C	0.999884						1.000000	5.000000	0.475667
YDL075W	YOR032C	0.999884						1.000000	5.000000	0.460649
YMR202W	YOL067C	0.999883						0.000000	-5.000000	0.459167
YDR174W	YJL089W	0.999881						1.000000	5.000000	0.466545
YOR293W	YLR223C	0.999875						1.000000	5.000000	0.533769
YML085C	YCR065W	0.999874						1.000000	5.000000	0.438344
YOR020C	YGL073W	0.999857						1.000000	5.000000	0.425697
YGL253W	YGL035C	0.999856						1.000000	5.000000	0.416042
YIR032C	YKR034W	0.999855						1.000000	5.000000	0.410352
YDR418W	YLR223C	0.999853						1.000000	5.000000	0.403311
YCL043C	YFL031W	0.999853						1.000000	5.000000	0.405443
YFL014W	YMR172W	0.999853						1.000000	5.000000	0.454639
YER150W	YGL073W	0.999852						1.000000	5.000000	0.407617
YHR179W	YML099C	0.999849						1.000000	5.000000	0.396261
YJL190C	YLR223C	0.999848						1.000000	5.000000	0.404656
YLR420W	YLR014C	0.999848						1.000000	5.000000	0.380510
